window_id,rally_id,edge,window_start,window_end,row_kind,gt_frame,candidate_frame,offset_frames
11,5,last,16699,16880,matched,16789,16781,-8
11,5,last,16699,16880,unmatched_candidate,,16723,
11,5,last,16699,16880,unmatched_candidate,,16763,
11,5,last,16699,16880,unmatched_candidate,,16812,
11,5,last,16699,16880,unmatched_candidate,,16829,
12,6,first,17206,17387,matched,17296,17296,0
12,6,first,17206,17387,unmatched_candidate,,17265,
12,6,first,17206,17387,unmatched_candidate,,17378,
13,6,last,17429,17610,matched,17519,17518,-1
13,6,last,17429,17610,unmatched_candidate,,17435,
13,6,last,17429,17610,unmatched_candidate,,17462,
13,6,last,17429,17610,unmatched_candidate,,17550,
13,6,last,17429,17610,unmatched_candidate,,17582,
14,7,first,18264,18445,matched,18354,18353,-1
14,7,first,18264,18445,unmatched_candidate,,18442,
15,7,last,18456,18637,matched,18546,18542,-4
15,7,last,18456,18637,unmatched_candidate,,18471,
15,7,last,18456,18637,unmatched_candidate,,18514,
15,7,last,18456,18637,unmatched_candidate,,18558,
16,8,first,18876,19025,matched,18966,18961,-5
16,8,first,18876,19025,unmatched_candidate,,18989,
16,8,first,18876,19025,unmatched_candidate,,19024,
17,8,last,19025,19174,matched,19083,19079,-4
17,8,last,19025,19174,unmatched_candidate,,19049,
17,8,last,19025,19174,unmatched_candidate,,19089,
17,8,last,19025,19174,unmatched_candidate,,19134,
18,9,first,19457,19638,matched,19547,19546,-1
18,9,first,19457,19638,unmatched_candidate,,19518,
18,9,first,19457,19638,unmatched_candidate,,19607,
19,9,last,19849,20030,matched,19939,19938,-1
19,9,last,19849,20030,unmatched_candidate,,19866,
19,9,last,19849,20030,unmatched_candidate,,19886,
19,9,last,19849,20030,unmatched_candidate,,19907,
19,9,last,19849,20030,unmatched_candidate,,19968,
19,9,last,19849,20030,unmatched_candidate,,19977,
19,9,last,19849,20030,unmatched_candidate,,19990,
19,9,last,19849,20030,unmatched_candidate,,20014,
20,10,first,21056,21237,matched,21146,21189,43
20,10,first,21056,21237,unmatched_candidate,,21230,
21,10,last,21249,21430,matched,21339,21337,-2
21,10,last,21249,21430,unmatched_candidate,,21281,
21,10,last,21249,21430,unmatched_candidate,,21318,
21,10,last,21249,21430,unmatched_candidate,,21390,
22,11,first,21900,22081,matched,21990,22013,23
22,11,first,21900,22081,unmatched_candidate,,22038,
22,11,first,21900,22081,unmatched_candidate,,22066,
23,11,last,22483,22664,matched,22573,22571,-2
23,11,last,22483,22664,unmatched_candidate,,22501,
23,11,last,22483,22664,unmatched_candidate,,22513,
23,11,last,22483,22664,unmatched_candidate,,22541,
23,11,last,22483,22664,unmatched_candidate,,22590,
23,11,last,22483,22664,unmatched_candidate,,22609,
23,11,last,22483,22664,unmatched_candidate,,22625,
24,12,first,23078,23259,matched,23168,23182,14
24,12,first,23078,23259,unmatched_candidate,,23206,
24,12,first,23078,23259,unmatched_candidate,,23224,
24,12,first,23078,23259,unmatched_candidate,,23251,
25,12,last,23520,23701,matched,23610,23581,-29
25,12,last,23520,23701,unmatched_candidate,,23533,
25,12,last,23520,23701,unmatched_candidate,,23548,
25,12,last,23520,23701,unmatched_candidate,,23649,
26,13,first,24212,24316,unmatched_gt,24302,,
27,13,last,24316,24420,matched,24329,24321,-8
27,13,last,24316,24420,unmatched_candidate,,24369,
28,14,first,24785,24903,matched,24875,24885,10
28,14,first,24785,24903,unmatched_candidate,,24898,
29,14,last,24903,25020,matched,24929,24958,29
29,14,last,24903,25020,unmatched_candidate,,24977,
29,14,last,24903,25020,unmatched_candidate,,24990,
29,14,last,24903,25020,unmatched_candidate,,25009,
30,15,first,25396,25577,matched,25486,25473,-13
30,15,first,25396,25577,unmatched_candidate,,25510,
30,15,first,25396,25577,unmatched_candidate,,25526,
30,15,first,25396,25577,unmatched_candidate,,25545,
30,15,first,25396,25577,unmatched_candidate,,25555,
31,15,last,25586,25767,matched,25676,25675,-1
31,15,last,25586,25767,unmatched_candidate,,25604,
31,15,last,25586,25767,unmatched_candidate,,25630,
31,15,last,25586,25767,unmatched_candidate,,25693,
31,15,last,25586,25767,unmatched_candidate,,25742,
31,15,last,25586,25767,unmatched_candidate,,25758,
32,16,first,26598,26779,matched,26688,26687,-1
32,16,first,26598,26779,unmatched_candidate,,26641,
32,16,first,26598,26779,unmatched_candidate,,26657,
32,16,first,26598,26779,unmatched_candidate,,26754,
32,16,first,26598,26779,unmatched_candidate,,26765,
33,16,last,26825,27006,matched,26915,26915,0
33,16,last,26825,27006,unmatched_candidate,,26828,
33,16,last,26825,27006,unmatched_candidate,,26885,
33,16,last,26825,27006,unmatched_candidate,,26947,
33,16,last,26825,27006,unmatched_candidate,,26958,
33,16,last,26825,27006,unmatched_candidate,,26974,
34,17,first,27368,27549,matched,27458,27527,69
35,17,last,27793,27974,matched,27883,27833,-50
36,18,first,30094,30275,matched,30184,30183,-1
36,18,first,30094,30275,unmatched_candidate,,30161,
36,18,first,30094,30275,unmatched_candidate,,30241,
36,18,first,30094,30275,unmatched_candidate,,30267,
37,18,last,30586,30767,matched,30676,30675,-1
37,18,last,30586,30767,unmatched_candidate,,30593,
37,18,last,30586,30767,unmatched_candidate,,30621,
37,18,last,30586,30767,unmatched_candidate,,30696,
37,18,last,30586,30767,unmatched_candidate,,30734,
38,19,first,31341,31452,unmatched_gt,31431,,
39,19,last,31452,31562,matched,31471,31470,-1
39,19,last,31452,31562,unmatched_candidate,,31518,
40,20,first,31803,31984,matched,31893,31919,26
40,20,first,31803,31984,unmatched_candidate,,31969,
40,20,first,31803,31984,unmatched_candidate,,31982,
41,20,last,32084,32265,matched,32174,32170,-4
41,20,last,32084,32265,unmatched_candidate,,32099,
41,20,last,32084,32265,unmatched_candidate,,32113,
41,20,last,32084,32265,unmatched_candidate,,32144,
41,20,last,32084,32265,unmatched_candidate,,32196,
41,20,last,32084,32265,unmatched_candidate,,32224,
41,20,last,32084,32265,unmatched_candidate,,32242,
42,21,first,32818,32939,matched,32908,32910,2
42,21,first,32818,32939,unmatched_candidate,,32865,
43,21,last,32939,33059,matched,32968,32968,0
43,21,last,32939,33059,unmatched_candidate,,32939,
43,21,last,32939,33059,unmatched_candidate,,33011,
43,21,last,32939,33059,unmatched_candidate,,33037,
43,21,last,32939,33059,unmatched_candidate,,33046,
44,22,first,33356,33537,matched,33446,33441,-5
44,22,first,33356,33537,unmatched_candidate,,33376,
44,22,first,33356,33537,unmatched_candidate,,33393,
44,22,first,33356,33537,unmatched_candidate,,33469,
44,22,first,33356,33537,unmatched_candidate,,33497,
45,22,last,33741,33922,matched,33831,33830,-1
45,22,last,33741,33922,unmatched_candidate,,33761,
45,22,last,33741,33922,unmatched_candidate,,33790,
45,22,last,33741,33922,unmatched_candidate,,33813,
45,22,last,33741,33922,unmatched_candidate,,33862,
46,23,first,34352,34533,matched,34442,34441,-1
46,23,first,34352,34533,unmatched_candidate,,34456,
46,23,first,34352,34533,unmatched_candidate,,34482,
46,23,first,34352,34533,unmatched_candidate,,34493,
46,23,first,34352,34533,unmatched_candidate,,34508,
47,23,last,35084,35265,matched,35174,35172,-2
47,23,last,35084,35265,unmatched_candidate,,35089,
47,23,last,35084,35265,unmatched_candidate,,35138,
47,23,last,35084,35265,unmatched_candidate,,35217,
47,23,last,35084,35265,unmatched_candidate,,35262,
48,24,first,37429,37610,matched,37519,37521,2
48,24,first,37429,37610,unmatched_candidate,,37546,
48,24,first,37429,37610,unmatched_candidate,,37575,
48,24,first,37429,37610,unmatched_candidate,,37592,
49,24,last,37733,37914,matched,37823,37820,-3
49,24,last,37733,37914,unmatched_candidate,,37734,
49,24,last,37733,37914,unmatched_candidate,,37764,
49,24,last,37733,37914,unmatched_candidate,,37809,
49,24,last,37733,37914,unmatched_candidate,,37853,
50,25,first,38303,38484,matched,38393,38387,-6
50,25,first,38303,38484,unmatched_candidate,,38411,
50,25,first,38303,38484,unmatched_candidate,,38435,
50,25,first,38303,38484,unmatched_candidate,,38468,
51,25,last,38538,38719,matched,38628,38627,-1
51,25,last,38538,38719,unmatched_candidate,,38538,
51,25,last,38538,38719,unmatched_candidate,,38551,
51,25,last,38538,38719,unmatched_candidate,,38573,
51,25,last,38538,38719,unmatched_candidate,,38591,
51,25,last,38538,38719,unmatched_candidate,,38613,
51,25,last,38538,38719,unmatched_candidate,,38658,
51,25,last,38538,38719,unmatched_candidate,,38680,
51,25,last,38538,38719,unmatched_candidate,,38706,
52,26,first,39386,39567,matched,39476,39473,-3
52,26,first,39386,39567,unmatched_candidate,,39503,
52,26,first,39386,39567,unmatched_candidate,,39530,
52,26,first,39386,39567,unmatched_candidate,,39556,
53,26,last,39587,39768,matched,39677,39674,-3
53,26,last,39587,39768,unmatched_candidate,,39616,
53,26,last,39587,39768,unmatched_candidate,,39657,
53,26,last,39587,39768,unmatched_candidate,,39721,
54,27,first,40141,40279,unmatched_gt,40231,,
55,27,last,40279,40416,matched,40325,40325,0
55,27,last,40279,40416,unmatched_candidate,,40286,
55,27,last,40279,40416,unmatched_candidate,,40303,
55,27,last,40279,40416,unmatched_candidate,,40350,
55,27,last,40279,40416,unmatched_candidate,,40385,
55,27,last,40279,40416,unmatched_candidate,,40414,
56,28,first,40880,41061,matched,40970,41042,72
56,28,first,40880,41061,unmatched_candidate,,41057,
57,28,last,41093,41274,matched,41183,41199,16
57,28,last,41093,41274,unmatched_candidate,,41102,
57,28,last,41093,41274,unmatched_candidate,,41131,
57,28,last,41093,41274,unmatched_candidate,,41156,
57,28,last,41093,41274,unmatched_candidate,,41215,
57,28,last,41093,41274,unmatched_candidate,,41233,
58,29,first,41731,41912,matched,41821,41816,-5
58,29,first,41731,41912,unmatched_candidate,,41742,
58,29,first,41731,41912,unmatched_candidate,,41761,
58,29,first,41731,41912,unmatched_candidate,,41790,
58,29,first,41731,41912,unmatched_candidate,,41806,
58,29,first,41731,41912,unmatched_candidate,,41892,
59,29,last,42228,42409,matched,42318,42335,17
59,29,last,42228,42409,unmatched_candidate,,42253,
59,29,last,42228,42409,unmatched_candidate,,42293,
59,29,last,42228,42409,unmatched_candidate,,42356,
60,30,first,42989,43147,matched,43079,43078,-1
60,30,first,42989,43147,unmatched_candidate,,43041,
60,30,first,42989,43147,unmatched_candidate,,43146,
61,30,last,43147,43304,matched,43213,43207,-6
61,30,last,43147,43304,unmatched_candidate,,43164,
61,30,last,43147,43304,unmatched_candidate,,43192,
61,30,last,43147,43304,unmatched_candidate,,43237,
61,30,last,43147,43304,unmatched_candidate,,43265,
62,31,first,44508,44668,unmatched_gt,44598,,
63,31,last,44668,44827,matched,44736,44713,-23
63,31,last,44668,44827,unmatched_candidate,,44668,
63,31,last,44668,44827,unmatched_candidate,,44688,
63,31,last,44668,44827,unmatched_candidate,,44699,
63,31,last,44668,44827,unmatched_candidate,,44769,
63,31,last,44668,44827,unmatched_candidate,,44814,
64,32,first,45153,45334,matched,45243,45249,6
64,32,first,45153,45334,unmatched_candidate,,45185,
64,32,first,45153,45334,unmatched_candidate,,45198,
64,32,first,45153,45334,unmatched_candidate,,45214,
64,32,first,45153,45334,unmatched_candidate,,45268,
64,32,first,45153,45334,unmatched_candidate,,45293,
64,32,first,45153,45334,unmatched_candidate,,45332,
65,32,last,45575,45756,matched,45665,45667,2
65,32,last,45575,45756,unmatched_candidate,,45589,
65,32,last,45575,45756,unmatched_candidate,,45625,
65,32,last,45575,45756,unmatched_candidate,,45658,
65,32,last,45575,45756,unmatched_candidate,,45697,
65,32,last,45575,45756,unmatched_candidate,,45722,
65,32,last,45575,45756,unmatched_candidate,,45742,
66,33,first,46327,46508,matched,46417,46413,-4
66,33,first,46327,46508,unmatched_candidate,,46475,
66,33,first,46327,46508,unmatched_candidate,,46504,
67,33,last,46558,46739,matched,46648,46647,-1
67,33,last,46558,46739,unmatched_candidate,,46586,
67,33,last,46558,46739,unmatched_candidate,,46613,
67,33,last,46558,46739,unmatched_candidate,,46666,
67,33,last,46558,46739,unmatched_candidate,,46716,
68,34,first,47208,47369,matched,47298,47297,-1
68,34,first,47208,47369,unmatched_candidate,,47320,
68,34,first,47208,47369,unmatched_candidate,,47344,
69,34,last,47369,47529,matched,47438,47438,0
69,34,last,47369,47529,unmatched_candidate,,47384,
69,34,last,47369,47529,unmatched_candidate,,47411,
69,34,last,47369,47529,unmatched_candidate,,47486,
69,34,last,47369,47529,unmatched_candidate,,47502,
70,35,first,48096,48277,matched,48186,48206,20
70,35,first,48096,48277,unmatched_candidate,,48265,
71,35,last,48304,48485,matched,48394,48385,-9
71,35,last,48304,48485,unmatched_candidate,,48346,
71,35,last,48304,48485,unmatched_candidate,,48410,
71,35,last,48304,48485,unmatched_candidate,,48446,
71,35,last,48304,48485,unmatched_candidate,,48465,
72,36,first,49719,49884,matched,49809,49835,26
72,36,first,49719,49884,unmatched_candidate,,49849,
73,36,last,49884,50049,matched,49958,49957,-1
73,36,last,49884,50049,unmatched_candidate,,49892,
73,36,last,49884,50049,unmatched_candidate,,49923,
73,36,last,49884,50049,unmatched_candidate,,49985,
73,36,last,49884,50049,unmatched_candidate,,49999,
73,36,last,49884,50049,unmatched_candidate,,50046,
74,37,first,50439,50620,matched,50529,50545,16
74,37,first,50439,50620,unmatched_candidate,,50573,
74,37,first,50439,50620,unmatched_candidate,,50613,
75,37,last,50683,50864,matched,50773,50770,-3
75,37,last,50683,50864,unmatched_candidate,,50690,
75,37,last,50683,50864,unmatched_candidate,,50732,
75,37,last,50683,50864,unmatched_candidate,,50746,
75,37,last,50683,50864,unmatched_candidate,,50808,
75,37,last,50683,50864,unmatched_candidate,,50819,
76,38,first,51393,51507,matched,51483,51474,-9
77,38,last,51507,51621,matched,51530,51529,-1
77,38,last,51507,51621,unmatched_candidate,,51569,
77,38,last,51507,51621,unmatched_candidate,,51582,
77,38,last,51507,51621,unmatched_candidate,,51598,
78,39,first,52052,52196,matched,52142,52144,2
78,39,first,52052,52196,unmatched_candidate,,52158,
78,39,first,52052,52196,unmatched_candidate,,52180,
79,39,last,52196,52339,matched,52248,52262,14
79,39,last,52196,52339,unmatched_candidate,,52203,
79,39,last,52196,52339,unmatched_candidate,,52293,
79,39,last,52196,52339,unmatched_candidate,,52318,
80,40,first,53172,53353,matched,53262,53257,-5
80,40,first,53172,53353,unmatched_candidate,,53281,
80,40,first,53172,53353,unmatched_candidate,,53312,
80,40,first,53172,53353,unmatched_candidate,,53329,
81,40,last,53664,53845,matched,53754,53754,0
81,40,last,53664,53845,unmatched_candidate,,53698,
81,40,last,53664,53845,unmatched_candidate,,53723,
81,40,last,53664,53845,unmatched_candidate,,53774,
81,40,last,53664,53845,unmatched_candidate,,53822,
82,41,first,54350,54531,matched,54440,54464,24
82,41,first,54350,54531,unmatched_candidate,,54506,
82,41,first,54350,54531,unmatched_candidate,,54526,
83,41,last,55573,55754,matched,55663,55658,-5
83,41,last,55573,55754,unmatched_candidate,,55601,
83,41,last,55573,55754,unmatched_candidate,,55614,
83,41,last,55573,55754,unmatched_candidate,,55630,
83,41,last,55573,55754,unmatched_candidate,,55678,
84,42,first,60262,60443,matched,60352,60353,1
84,42,first,60262,60443,unmatched_candidate,,60376,
84,42,first,60262,60443,unmatched_candidate,,60400,
84,42,first,60262,60443,unmatched_candidate,,60439,
85,42,last,60523,60704,matched,60613,60616,3
85,42,last,60523,60704,unmatched_candidate,,60533,
85,42,last,60523,60704,unmatched_candidate,,60557,
85,42,last,60523,60704,unmatched_candidate,,60588,
85,42,last,60523,60704,unmatched_candidate,,60672,
85,42,last,60523,60704,unmatched_candidate,,60686,
86,43,first,61119,61300,matched,61209,61207,-2
86,43,first,61119,61300,unmatched_candidate,,61264,
86,43,first,61119,61300,unmatched_candidate,,61282,
87,43,last,61329,61510,matched,61419,61412,-7
87,43,last,61329,61510,unmatched_candidate,,61345,
87,43,last,61329,61510,unmatched_candidate,,61378,
87,43,last,61329,61510,unmatched_candidate,,61481,
88,44,first,62124,62274,matched,62214,62214,0
88,44,first,62124,62274,unmatched_candidate,,62237,
88,44,first,62124,62274,unmatched_candidate,,62259,
89,44,last,62274,62424,matched,62333,62323,-10
89,44,last,62274,62424,unmatched_candidate,,62345,
89,44,last,62274,62424,unmatched_candidate,,62366,
89,44,last,62274,62424,unmatched_candidate,,62419,
90,45,first,63154,63275,matched,63244,63233,-11
90,45,first,63154,63275,unmatched_candidate,,63272,
91,45,last,63275,63395,matched,63304,63304,0
91,45,last,63275,63395,unmatched_candidate,,63334,
91,45,last,63275,63395,unmatched_candidate,,63361,
91,45,last,63275,63395,unmatched_candidate,,63377,
91,45,last,63275,63395,unmatched_candidate,,63390,
92,46,first,63676,63857,matched,63766,63798,32
92,46,first,63676,63857,unmatched_candidate,,63839,
93,46,last,63969,64150,matched,64059,64060,1
93,46,last,63969,64150,unmatched_candidate,,63979,
93,46,last,63969,64150,unmatched_candidate,,63999,
93,46,last,63969,64150,unmatched_candidate,,64028,
93,46,last,63969,64150,unmatched_candidate,,64094,
93,46,last,63969,64150,unmatched_candidate,,64113,
93,46,last,63969,64150,unmatched_candidate,,64129,
93,46,last,63969,64150,unmatched_candidate,,64142,
94,47,first,64510,64691,matched,64600,64616,16
94,47,first,64510,64691,unmatched_candidate,,64510,
94,47,first,64510,64691,unmatched_candidate,,64636,
94,47,first,64510,64691,unmatched_candidate,,64660,
94,47,first,64510,64691,unmatched_candidate,,64676,
95,47,last,64710,64891,matched,64800,64783,-17
95,47,last,64710,64891,unmatched_candidate,,64735,
95,47,last,64710,64891,unmatched_candidate,,64832,
95,47,last,64710,64891,unmatched_candidate,,64849,
95,47,last,64710,64891,unmatched_candidate,,64862,
96,48,first,65353,65484,matched,65443,65441,-2
96,48,first,65353,65484,unmatched_candidate,,65457,
97,48,last,65484,65615,matched,65524,65521,-3
97,48,last,65484,65615,unmatched_candidate,,65502,
97,48,last,65484,65615,unmatched_candidate,,65550,
97,48,last,65484,65615,unmatched_candidate,,65566,
98,49,first,66178,66357,matched,66268,66302,34
98,49,first,66178,66357,unmatched_candidate,,66334,
99,49,last,66357,66535,matched,66444,66442,-2
99,49,last,66357,66535,unmatched_candidate,,66388,
99,49,last,66357,66535,unmatched_candidate,,66410,
99,49,last,66357,66535,unmatched_candidate,,66461,
99,49,last,66357,66535,unmatched_candidate,,66478,
100,50,first,67033,67214,matched,67123,67182,59
101,50,last,67263,67444,matched,67353,67361,8
101,50,last,67263,67444,unmatched_candidate,,67297,
101,50,last,67263,67444,unmatched_candidate,,67319,
101,50,last,67263,67444,unmatched_candidate,,67438,
102,51,first,67929,68110,matched,68019,68083,64
102,51,first,67929,68110,unmatched_candidate,,68098,
103,51,last,68261,68442,matched,68351,68354,3
103,51,last,68261,68442,unmatched_candidate,,68286,
103,51,last,68261,68442,unmatched_candidate,,68297,
103,51,last,68261,68442,unmatched_candidate,,68324,
103,51,last,68261,68442,unmatched_candidate,,68406,
103,51,last,68261,68442,unmatched_candidate,,68420,
104,52,first,69657,69838,matched,69747,69758,11
104,52,first,69657,69838,unmatched_candidate,,69822,
105,52,last,70257,70438,matched,70347,70342,-5
105,52,last,70257,70438,unmatched_candidate,,70258,
105,52,last,70257,70438,unmatched_candidate,,70281,
105,52,last,70257,70438,unmatched_candidate,,70313,
105,52,last,70257,70438,unmatched_candidate,,70382,
105,52,last,70257,70438,unmatched_candidate,,70398,
105,52,last,70257,70438,unmatched_candidate,,70430,
106,53,first,70916,71080,matched,71006,71025,19
106,53,first,70916,71080,unmatched_candidate,,71035,
106,53,first,70916,71080,unmatched_candidate,,71062,
107,53,last,71080,71243,matched,71152,71154,2
107,53,last,71080,71243,unmatched_candidate,,71092,
107,53,last,71080,71243,unmatched_candidate,,71120,
107,53,last,71080,71243,unmatched_candidate,,71182,
107,53,last,71080,71243,unmatched_candidate,,71198,
108,54,first,71786,71967,matched,71876,71864,-12
108,54,first,71786,71967,unmatched_candidate,,71843,
108,54,first,71786,71967,unmatched_candidate,,71928,
108,54,first,71786,71967,unmatched_candidate,,71954,
109,54,last,72031,72212,matched,72121,72120,-1
109,54,last,72031,72212,unmatched_candidate,,72098,
109,54,last,72031,72212,unmatched_candidate,,72142,
109,54,last,72031,72212,unmatched_candidate,,72190,
110,55,first,72588,72714,matched,72678,72701,23
111,55,last,72714,72839,matched,72748,72750,2
111,55,last,72714,72839,unmatched_candidate,,72727,
111,55,last,72714,72839,unmatched_candidate,,72759,
111,55,last,72714,72839,unmatched_candidate,,72768,
111,55,last,72714,72839,unmatched_candidate,,72814,
112,56,first,73185,73366,matched,73275,73310,35
112,56,first,73185,73366,unmatched_candidate,,73342,
113,56,last,73725,73906,matched,73815,73832,17
113,56,last,73725,73906,unmatched_candidate,,73746,
113,56,last,73725,73906,unmatched_candidate,,73762,
113,56,last,73725,73906,unmatched_candidate,,73790,
114,57,first,74786,74932,unmatched_gt,74876,,
115,57,last,74932,75077,unmatched_gt,74986,,
116,58,first,75628,75802,matched,75718,75718,0
116,58,first,75628,75802,unmatched_candidate,,75697,
116,58,first,75628,75802,unmatched_candidate,,75782,
117,58,last,75802,75976,matched,75885,75885,0
117,58,last,75802,75976,unmatched_candidate,,75817,
117,58,last,75802,75976,unmatched_candidate,,75844,
117,58,last,75802,75976,unmatched_candidate,,75906,
117,58,last,75802,75976,unmatched_candidate,,75934,
117,58,last,75802,75976,unmatched_candidate,,75969,
118,59,first,76316,76489,matched,76406,76401,-5
118,59,first,76316,76489,unmatched_candidate,,76318,
118,59,first,76316,76489,unmatched_candidate,,76427,
119,59,last,76489,76661,matched,76570,76564,-6
119,59,last,76489,76661,unmatched_candidate,,76495,
119,59,last,76489,76661,unmatched_candidate,,76528,
119,59,last,76489,76661,unmatched_candidate,,76555,
119,59,last,76489,76661,unmatched_candidate,,76606,
119,59,last,76489,76661,unmatched_candidate,,76625,
120,60,first,77375,77556,matched,77465,77456,-9
120,60,first,77375,77556,unmatched_candidate,,77487,
120,60,first,77375,77556,unmatched_candidate,,77515,
120,60,first,77375,77556,unmatched_candidate,,77555,
121,60,last,77848,78029,matched,77938,77925,-13
121,60,last,77848,78029,unmatched_candidate,,77872,
121,60,last,77848,78029,unmatched_candidate,,77902,
121,60,last,77848,78029,unmatched_candidate,,77952,
121,60,last,77848,78029,unmatched_candidate,,78001,
121,60,last,77848,78029,unmatched_candidate,,78017,
122,61,first,79265,79446,matched,79355,79356,1
122,61,first,79265,79446,unmatched_candidate,,79265,
122,61,first,79265,79446,unmatched_candidate,,79420,
122,61,first,79265,79446,unmatched_candidate,,79441,
123,61,last,79559,79740,matched,79649,79643,-6
123,61,last,79559,79740,unmatched_candidate,,79582,
123,61,last,79559,79740,unmatched_candidate,,79612,
123,61,last,79559,79740,unmatched_candidate,,79681,
123,61,last,79559,79740,unmatched_candidate,,79713,
123,61,last,79559,79740,unmatched_candidate,,79729,
124,62,first,80287,80468,matched,80377,80352,-25
124,62,first,80287,80468,unmatched_candidate,,80407,
124,62,first,80287,80468,unmatched_candidate,,80440,
124,62,first,80287,80468,unmatched_candidate,,80459,
125,62,last,80524,80705,matched,80614,80612,-2
125,62,last,80524,80705,unmatched_candidate,,80526,
125,62,last,80524,80705,unmatched_candidate,,80585,
125,62,last,80524,80705,unmatched_candidate,,80670,
125,62,last,80524,80705,unmatched_candidate,,80686,
125,62,last,80524,80705,unmatched_candidate,,80702,
126,63,first,82757,82900,matched,82847,82849,2
126,63,first,82757,82900,unmatched_candidate,,82873,
127,63,last,82900,83043,matched,82952,82946,-6
127,63,last,82900,83043,unmatched_candidate,,82910,
127,63,last,82900,83043,unmatched_candidate,,82934,
127,63,last,82900,83043,unmatched_candidate,,82971,
127,63,last,82900,83043,unmatched_candidate,,83022,
128,64,first,83445,83626,matched,83535,83537,2
128,64,first,83445,83626,unmatched_candidate,,83597,
129,64,last,84126,84307,matched,84216,84211,-5
129,64,last,84126,84307,unmatched_candidate,,84161,
129,64,last,84126,84307,unmatched_candidate,,84183,
129,64,last,84126,84307,unmatched_candidate,,84196,
129,64,last,84126,84307,unmatched_candidate,,84257,
130,65,first,84790,84938,matched,84880,84881,1
130,65,first,84790,84938,unmatched_candidate,,84894,
131,65,last,84938,85086,matched,84995,84997,2
131,65,last,84938,85086,unmatched_candidate,,84941,
131,65,last,84938,85086,unmatched_candidate,,84968,
131,65,last,84938,85086,unmatched_candidate,,85062,
132,66,first,85554,85735,matched,85644,85646,2
132,66,first,85554,85735,unmatched_candidate,,85711,
133,66,last,85857,86038,matched,85947,85948,1
133,66,last,85857,86038,unmatched_candidate,,85878,
133,66,last,85857,86038,unmatched_candidate,,85904,
133,66,last,85857,86038,unmatched_candidate,,85918,
133,66,last,85857,86038,unmatched_candidate,,85982,
133,66,last,85857,86038,unmatched_candidate,,85998,
134,67,first,86445,86626,matched,86535,86545,10
134,67,first,86445,86626,unmatched_candidate,,86575,
134,67,first,86445,86626,unmatched_candidate,,86614,
135,67,last,86730,86911,matched,86820,86819,-1
135,67,last,86730,86911,unmatched_candidate,,86789,
135,67,last,86730,86911,unmatched_candidate,,86854,
135,67,last,86730,86911,unmatched_candidate,,86881,
136,68,first,87627,87808,matched,87717,87763,46
136,68,first,87627,87808,unmatched_candidate,,87790,
137,68,last,87808,87988,matched,87897,87896,-1
137,68,last,87808,87988,unmatched_candidate,,87818,
137,68,last,87808,87988,unmatched_candidate,,87842,
137,68,last,87808,87988,unmatched_candidate,,87913,
137,68,last,87808,87988,unmatched_candidate,,87950,
137,68,last,87808,87988,unmatched_candidate,,87973,
138,69,first,88464,88645,matched,88554,88544,-10
138,69,first,88464,88645,unmatched_candidate,,88578,
138,69,first,88464,88645,unmatched_candidate,,88609,
