rally_id,tolerance_base30,tolerance_frames,row_kind,gt_frame,candidate_frame,offset_frames
8,10,8,matched,29860,29857,-3
8,10,8,matched,29882,29886,4
8,10,8,matched,29767,29761,-6
8,10,8,unmatched_gt,29849,,
8,10,8,unmatched_candidate,,30065,
8,10,8,unmatched_candidate,,30078,
8,10,8,unmatched_candidate,,30097,
8,10,8,unmatched_candidate,,30153,
9,5,4,matched,30988,30987,-1
9,5,4,matched,31014,31012,-2
9,5,4,matched,30948,30945,-3
9,5,4,unmatched_gt,30966,,
9,5,4,unmatched_candidate,,30958,
9,5,4,unmatched_candidate,,30974,
9,5,4,unmatched_candidate,,31029,
9,5,4,unmatched_candidate,,31054,
9,10,8,matched,30988,30987,-1
9,10,8,matched,31014,31012,-2
9,10,8,matched,30948,30945,-3
9,10,8,matched,30966,30958,-8
9,10,8,unmatched_candidate,,30974,
9,10,8,unmatched_candidate,,31029,
9,10,8,unmatched_candidate,,31054,
10,5,4,matched,31630,31630,0
10,5,4,matched,31581,31580,-1
10,5,4,matched,31601,31600,-1
10,5,4,matched,31642,31646,4
10,5,4,unmatched_gt,31564,,
10,5,4,unmatched_candidate,,31569,
10,5,4,unmatched_candidate,,31662,
10,5,4,unmatched_candidate,,31678,
10,10,8,matched,31630,31630,0
10,10,8,matched,31581,31580,-1
10,10,8,matched,31601,31600,-1
10,10,8,matched,31642,31646,4
10,10,8,matched,31564,31569,5
10,10,8,unmatched_candidate,,31662,
10,10,8,unmatched_candidate,,31678,
11,5,4,matched,32865,32865,0
11,5,4,matched,32898,32897,-1
11,5,4,matched,32995,32994,-1
11,5,4,matched,33151,33150,-1
11,5,4,matched,32921,32919,-2
11,5,4,matched,32948,32946,-2
11,5,4,matched,33010,33008,-2
11,5,4,matched,33035,33033,-2
11,5,4,matched,33067,33065,-2
11,5,4,matched,33104,33102,-2
11,5,4,matched,33120,33118,-2
11,5,4,matched,33142,33140,-2
11,5,4,matched,33185,33182,-3
11,5,4,unmatched_gt,32879,,
11,5,4,unmatched_gt,33078,,
11,5,4,unmatched_gt,33128,,
11,5,4,unmatched_gt,33176,,
11,5,4,unmatched_candidate,,33020,
11,5,4,unmatched_candidate,,33217,
11,10,8,matched,32865,32865,0
11,10,8,matched,32898,32897,-1
11,10,8,matched,32995,32994,-1
11,10,8,matched,33151,33150,-1
11,10,8,matched,32921,32919,-2
11,10,8,matched,32948,32946,-2
11,10,8,matched,33010,33008,-2
11,10,8,matched,33035,33033,-2
11,10,8,matched,33067,33065,-2
11,10,8,matched,33104,33102,-2
11,10,8,matched,33120,33118,-2
11,10,8,matched,33142,33140,-2
11,10,8,matched,33185,33182,-3
11,10,8,unmatched_gt,32879,,
11,10,8,unmatched_gt,33078,,
11,10,8,unmatched_gt,33128,,
11,10,8,unmatched_gt,33176,,
11,10,8,unmatched_candidate,,33020,
11,10,8,unmatched_candidate,,33217,
12,5,4,matched,34049,34048,-1
12,5,4,matched,34123,34122,-1
12,5,4,matched,34097,34095,-2
12,5,4,matched,34112,34110,-2
12,5,4,matched,34146,34144,-2
12,5,4,matched,34021,34017,-4
12,5,4,unmatched_gt,34087,,
12,5,4,unmatched_candidate,,33985,
12,5,4,unmatched_candidate,,34154,
12,5,4,unmatched_candidate,,34190,
12,10,8,matched,34049,34048,-1
12,10,8,matched,34123,34122,-1
12,10,8,matched,34097,34095,-2
12,10,8,matched,34112,34110,-2
12,10,8,matched,34146,34144,-2
12,10,8,matched,34021,34017,-4
12,10,8,unmatched_gt,34087,,
12,10,8,unmatched_candidate,,33985,
12,10,8,unmatched_candidate,,34154,
12,10,8,unmatched_candidate,,34190,
13,5,4,matched,35230,35230,0
13,5,4,matched,35393,35393,0
13,5,4,matched,35438,35438,0
13,5,4,matched,35155,35154,-1
13,5,4,matched,35250,35249,-1
13,5,4,matched,35282,35281,-1
13,5,4,matched,35348,35347,-1
13,5,4,matched,35368,35367,-1
13,5,4,matched,35415,35414,-1
13,5,4,matched,35456,35455,-1
13,5,4,matched,35176,35174,-2
13,5,4,matched,35204,35202,-2
13,5,4,matched,35320,35318,-2
13,5,4,unmatched_gt,35137,,
13,5,4,unmatched_gt,35216,,
13,5,4,unmatched_gt,35301,,
13,5,4,unmatched_candidate,,35121,
13,5,4,unmatched_candidate,,35497,
13,10,8,matched,35230,35230,0
13,10,8,matched,35393,35393,0
13,10,8,matched,35438,35438,0
13,10,8,matched,35155,35154,-1
13,10,8,matched,35250,35249,-1
13,10,8,matched,35282,35281,-1
13,10,8,matched,35348,35347,-1
13,10,8,matched,35368,35367,-1
13,10,8,matched,35415,35414,-1
13,10,8,matched,35456,35455,-1
13,10,8,matched,35176,35174,-2
13,10,8,matched,35204,35202,-2
13,10,8,matched,35320,35318,-2
13,10,8,unmatched_gt,35137,,
13,10,8,unmatched_gt,35216,,
13,10,8,unmatched_gt,35301,,
13,10,8,unmatched_candidate,,35121,
13,10,8,unmatched_candidate,,35497,
14,5,4,matched,36115,36113,-2
14,5,4,matched,36123,36121,-2
14,5,4,unmatched_gt,36091,,
14,5,4,unmatched_gt,36107,,
14,10,8,matched,36115,36113,-2
14,10,8,matched,36123,36121,-2
14,10,8,unmatched_gt,36091,,
14,10,8,unmatched_gt,36107,,
15,5,4,matched,37532,37531,-1
15,5,4,matched,37581,37580,-1
15,5,4,matched,37621,37622,1
15,5,4,matched,37608,37606,-2
15,5,4,matched,37643,37641,-2
15,5,4,matched,37665,37663,-2
15,5,4,matched,37692,37694,2
15,5,4,unmatched_gt,37494,,
15,5,4,unmatched_gt,37511,,
15,5,4,unmatched_gt,37560,,
15,5,4,unmatched_candidate,,37489,
15,5,4,unmatched_candidate,,37569,
15,5,4,unmatched_candidate,,37726,
15,10,8,matched,37532,37531,-1
15,10,8,matched,37581,37580,-1
15,10,8,matched,37621,37622,1
15,10,8,matched,37608,37606,-2
15,10,8,matched,37643,37641,-2
15,10,8,matched,37665,37663,-2
15,10,8,matched,37692,37694,2
15,10,8,matched,37494,37489,-5
15,10,8,unmatched_gt,37511,,
15,10,8,unmatched_gt,37560,,
15,10,8,unmatched_candidate,,37569,
15,10,8,unmatched_candidate,,37726,
16,5,4,matched,38250,38249,-1
16,5,4,matched,38282,38281,-1
16,5,4,matched,38338,38337,-1
16,5,4,matched,38363,38362,-1
16,5,4,matched,38305,38302,-3
16,5,4,unmatched_gt,38232,,
16,5,4,unmatched_gt,38316,,
16,5,4,unmatched_candidate,,38225,
16,5,4,unmatched_candidate,,38321,
16,5,4,unmatched_candidate,,38414,
16,5,4,unmatched_candidate,,38467,
16,10,8,matched,38250,38249,-1
16,10,8,matched,38282,38281,-1
16,10,8,matched,38338,38337,-1
16,10,8,matched,38363,38362,-1
16,10,8,matched,38305,38302,-3
16,10,8,matched,38316,38321,5
16,10,8,matched,38232,38225,-7
16,10,8,unmatched_candidate,,38414,
16,10,8,unmatched_candidate,,38467,
17,5,4,unmatched_gt,38837,,
17,10,8,unmatched_gt,38837,,
18,5,4,matched,39589,39585,-4
18,5,4,unmatched_candidate,,39649,
18,10,8,matched,39589,39585,-4
18,10,8,unmatched_candidate,,39649,
19,5,4,matched,40111,40111,0
19,5,4,matched,40245,40245,0
19,5,4,matched,40339,40339,0
19,5,4,matched,40173,40174,1
19,5,4,matched,40216,40215,-1
19,5,4,matched,40317,40316,-1
19,5,4,matched,40195,40193,-2
19,5,4,matched,40360,40358,-2
19,5,4,matched,40094,40097,3
19,5,4,matched,40279,40276,-3
19,5,4,unmatched_gt,40137,,
19,5,4,unmatched_gt,40152,,
19,5,4,unmatched_gt,40292,,
19,5,4,unmatched_candidate,,40145,
19,5,4,unmatched_candidate,,40158,
19,5,4,unmatched_candidate,,40286,
19,5,4,unmatched_candidate,,40388,
19,5,4,unmatched_candidate,,40398,
19,10,8,matched,40111,40111,0
19,10,8,matched,40245,40245,0
19,10,8,matched,40339,40339,0
19,10,8,matched,40173,40174,1
19,10,8,matched,40216,40215,-1
19,10,8,matched,40317,40316,-1
19,10,8,matched,40195,40193,-2
19,10,8,matched,40360,40358,-2
19,10,8,matched,40094,40097,3
19,10,8,matched,40279,40276,-3
19,10,8,matched,40152,40158,6
19,10,8,matched,40292,40286,-6
19,10,8,matched,40137,40145,8
19,10,8,unmatched_candidate,,40388,
19,10,8,unmatched_candidate,,40398,
20,5,4,matched,42337,42336,-1
20,5,4,unmatched_gt,42317,,
20,5,4,unmatched_candidate,,42273,
20,5,4,unmatched_candidate,,42307,
20,10,8,matched,42337,42336,-1
20,10,8,unmatched_gt,42317,,
20,10,8,unmatched_candidate,,42273,
20,10,8,unmatched_candidate,,42307,
21,5,4,matched,42890,42890,0
21,5,4,matched,43119,43119,0
21,5,4,matched,42847,42846,-1
21,5,4,matched,42913,42912,-1
21,5,4,matched,42959,42958,-1
21,5,4,matched,42988,42987,-1
21,5,4,matched,43037,43036,-1
21,5,4,matched,43144,43143,-1
21,5,4,matched,43173,43172,-1
21,5,4,matched,43263,43262,-1
21,5,4,matched,43294,43293,-1
21,5,4,matched,42835,42833,-2
21,5,4,matched,42944,42942,-2
21,5,4,matched,43067,43069,2
21,5,4,matched,43206,43204,-2
21,5,4,matched,43237,43235,-2
21,5,4,matched,42859,42862,3
21,5,4,matched,43105,43102,-3
21,5,4,matched,43275,43272,-3
21,5,4,matched,42792,42788,-4
21,5,4,matched,42821,42817,-4
21,5,4,unmatched_gt,42869,,
21,5,4,unmatched_gt,42971,,
21,5,4,unmatched_gt,43013,,
21,5,4,unmatched_candidate,,43020,
21,5,4,unmatched_candidate,,43307,
21,10,8,matched,42890,42890,0
21,10,8,matched,43119,43119,0
21,10,8,matched,42847,42846,-1
21,10,8,matched,42913,42912,-1
21,10,8,matched,42959,42958,-1
21,10,8,matched,42988,42987,-1
21,10,8,matched,43037,43036,-1
21,10,8,matched,43144,43143,-1
21,10,8,matched,43173,43172,-1
21,10,8,matched,43263,43262,-1
21,10,8,matched,43294,43293,-1
21,10,8,matched,42835,42833,-2
21,10,8,matched,42944,42942,-2
21,10,8,matched,43067,43069,2
21,10,8,matched,43206,43204,-2
21,10,8,matched,43237,43235,-2
21,10,8,matched,42859,42862,3
21,10,8,matched,43105,43102,-3
21,10,8,matched,43275,43272,-3
21,10,8,matched,42792,42788,-4
21,10,8,matched,42821,42817,-4
21,10,8,matched,43013,43020,7
21,10,8,unmatched_gt,42869,,
21,10,8,unmatched_gt,42971,,
21,10,8,unmatched_candidate,,43307,
22,5,4,matched,44389,44389,0
22,5,4,matched,44367,44366,-1
22,5,4,matched,44430,44428,-2
22,5,4,matched,44496,44494,-2
22,5,4,matched,44350,44353,3
22,5,4,unmatched_gt,44409,,
22,5,4,unmatched_gt,44487,,
22,5,4,unmatched_candidate,,44526,
22,10,8,matched,44389,44389,0
22,10,8,matched,44367,44366,-1
22,10,8,matched,44430,44428,-2
22,10,8,matched,44496,44494,-2
22,10,8,matched,44350,44353,3
22,10,8,unmatched_gt,44409,,
22,10,8,unmatched_gt,44487,,
22,10,8,unmatched_candidate,,44526,
23,5,4,matched,45988,45987,-1
23,5,4,matched,46050,46049,-1
23,5,4,matched,46090,46089,-1
23,5,4,matched,46108,46110,2
23,5,4,matched,45965,45969,4
23,5,4,unmatched_gt,45928,,
23,5,4,unmatched_gt,45956,,
23,5,4,unmatched_gt,46007,,
23,5,4,unmatched_gt,46028,,
23,5,4,unmatched_candidate,,45918,
23,5,4,unmatched_candidate,,46001,
23,5,4,unmatched_candidate,,46033,
23,5,4,unmatched_candidate,,46139,
23,5,4,unmatched_candidate,,46174,
23,10,8,matched,45988,45987,-1
23,10,8,matched,46050,46049,-1
23,10,8,matched,46090,46089,-1
23,10,8,matched,46108,46110,2
23,10,8,matched,45965,45969,4
23,10,8,matched,46028,46033,5
23,10,8,matched,46007,46001,-6
23,10,8,unmatched_gt,45928,,
23,10,8,unmatched_gt,45956,,
23,10,8,unmatched_candidate,,45918,
23,10,8,unmatched_candidate,,46139,
23,10,8,unmatched_candidate,,46174,
24,5,4,matched,46659,46659,0
24,5,4,matched,46686,46686,0
24,5,4,matched,46926,46926,0
24,5,4,matched,47038,47038,0
24,5,4,matched,46615,46614,-1
24,5,4,matched,46634,46633,-1
24,5,4,matched,46719,46718,-1
24,5,4,matched,46760,46759,-1
24,5,4,matched,46806,46805,-1
24,5,4,matched,46836,46835,-1
24,5,4,matched,46876,46875,-1
24,5,4,matched,46958,46957,-1
24,5,4,matched,46973,46972,-1
24,5,4,matched,47058,47057,-1
24,5,4,matched,46584,46582,-2
24,5,4,matched,46703,46705,2
24,5,4,matched,46794,46792,-2
24,5,4,matched,46908,46906,-2
24,5,4,matched,46996,46994,-2
24,5,4,matched,47101,47105,4
24,5,4,unmatched_gt,46738,,
24,5,4,unmatched_gt,46823,,
24,5,4,unmatched_gt,46856,,
24,5,4,unmatched_gt,47079,,
24,5,4,unmatched_candidate,,46849,
24,5,4,unmatched_candidate,,46865,
24,5,4,unmatched_candidate,,47121,
24,10,8,matched,46659,46659,0
24,10,8,matched,46686,46686,0
24,10,8,matched,46926,46926,0
24,10,8,matched,47038,47038,0
24,10,8,matched,46615,46614,-1
24,10,8,matched,46634,46633,-1
24,10,8,matched,46719,46718,-1
24,10,8,matched,46760,46759,-1
24,10,8,matched,46806,46805,-1
24,10,8,matched,46836,46835,-1
24,10,8,matched,46876,46875,-1
24,10,8,matched,46958,46957,-1
24,10,8,matched,46973,46972,-1
24,10,8,matched,47058,47057,-1
24,10,8,matched,46584,46582,-2
24,10,8,matched,46703,46705,2
24,10,8,matched,46794,46792,-2
24,10,8,matched,46908,46906,-2
24,10,8,matched,46996,46994,-2
24,10,8,matched,47101,47105,4
24,10,8,matched,46856,46849,-7
24,10,8,unmatched_gt,46738,,
24,10,8,unmatched_gt,46823,,
24,10,8,unmatched_gt,47079,,
24,10,8,unmatched_candidate,,46865,
24,10,8,unmatched_candidate,,47121,
25,5,4,unmatched_gt,47865,,
25,10,8,unmatched_gt,47865,,
26,5,4,matched,48538,48537,-1
26,5,4,matched,48634,48633,-1
26,5,4,matched,48724,48723,-1
26,5,4,matched,48735,48734,-1
26,5,4,matched,48771,48770,-1
26,5,4,matched,48795,48794,-1
26,5,4,matched,48863,48862,-1
26,5,4,matched,48579,48577,-2
26,5,4,matched,48615,48613,-2
26,5,4,matched,48664,48662,-2
26,5,4,matched,48695,48693,-2
26,5,4,matched,48752,48750,-2
26,5,4,matched,48826,48824,-2
26,5,4,matched,48517,48513,-4
26,5,4,unmatched_gt,48566,,
26,5,4,unmatched_gt,48598,,
26,5,4,unmatched_gt,48807,,
26,5,4,unmatched_gt,48839,,
26,5,4,unmatched_candidate,,48497,
26,5,4,unmatched_candidate,,48899,
26,5,4,unmatched_candidate,,48910,
26,5,4,unmatched_candidate,,48930,
26,5,4,unmatched_candidate,,48942,
26,10,8,matched,48538,48537,-1
26,10,8,matched,48634,48633,-1
26,10,8,matched,48724,48723,-1
26,10,8,matched,48735,48734,-1
26,10,8,matched,48771,48770,-1
26,10,8,matched,48795,48794,-1
26,10,8,matched,48863,48862,-1
26,10,8,matched,48579,48577,-2
26,10,8,matched,48615,48613,-2
26,10,8,matched,48664,48662,-2
26,10,8,matched,48695,48693,-2
26,10,8,matched,48752,48750,-2
26,10,8,matched,48826,48824,-2
26,10,8,matched,48517,48513,-4
26,10,8,unmatched_gt,48566,,
26,10,8,unmatched_gt,48598,,
26,10,8,unmatched_gt,48807,,
26,10,8,unmatched_gt,48839,,
26,10,8,unmatched_candidate,,48497,
26,10,8,unmatched_candidate,,48899,
26,10,8,unmatched_candidate,,48910,
26,10,8,unmatched_candidate,,48930,
26,10,8,unmatched_candidate,,48942,
27,5,4,unmatched_gt,49621,,
27,5,4,unmatched_gt,49645,,
27,10,8,unmatched_gt,49621,,
27,10,8,unmatched_gt,49645,,
28,5,4,matched,51277,51277,0
28,5,4,matched,51358,51358,0
28,5,4,matched,51104,51105,1
28,5,4,matched,51139,51138,-1
28,5,4,matched,51197,51196,-1
28,5,4,matched,51229,51228,-1
28,5,4,matched,51302,51301,-1
28,5,4,matched,51376,51377,1
28,5,4,matched,51460,51459,-1
28,5,4,matched,51120,51118,-2
28,5,4,matched,51246,51244,-2
28,5,4,matched,51339,51337,-2
28,5,4,matched,51426,51423,-3
28,5,4,matched,51504,51507,3
28,5,4,matched,51541,51538,-3
28,5,4,unmatched_gt,51178,,
28,5,4,unmatched_gt,51258,,
28,5,4,unmatched_gt,51397,,
28,5,4,unmatched_gt,51437,,
28,5,4,unmatched_gt,51483,,
28,5,4,unmatched_gt,51526,,
28,5,4,unmatched_candidate,,51521,
28,10,8,matched,51277,51277,0
28,10,8,matched,51358,51358,0
28,10,8,matched,51104,51105,1
28,10,8,matched,51139,51138,-1
28,10,8,matched,51197,51196,-1
28,10,8,matched,51229,51228,-1
28,10,8,matched,51302,51301,-1
28,10,8,matched,51376,51377,1
28,10,8,matched,51460,51459,-1
28,10,8,matched,51120,51118,-2
28,10,8,matched,51246,51244,-2
28,10,8,matched,51339,51337,-2
28,10,8,matched,51426,51423,-3
28,10,8,matched,51504,51507,3
28,10,8,matched,51541,51538,-3
28,10,8,matched,51526,51521,-5
28,10,8,unmatched_gt,51178,,
28,10,8,unmatched_gt,51258,,
28,10,8,unmatched_gt,51397,,
28,10,8,unmatched_gt,51437,,
28,10,8,unmatched_gt,51483,,
29,5,4,matched,52850,52849,-1
29,5,4,matched,52892,52891,-1
29,5,4,matched,52866,52862,-4
29,10,8,matched,52850,52849,-1
29,10,8,matched,52892,52891,-1
29,10,8,matched,52866,52862,-4
30,5,4,unmatched_gt,53622,,
30,10,8,unmatched_gt,53622,,
31,5,4,matched,55367,55365,-2
31,5,4,unmatched_gt,55339,,
31,10,8,matched,55367,55365,-2
31,10,8,unmatched_gt,55339,,
32,5,4,matched,56161,56160,-1
32,5,4,matched,56106,56104,-2
32,5,4,matched,56140,56142,2
32,5,4,unmatched_gt,56069,,
32,5,4,unmatched_gt,56086,,
32,5,4,unmatched_gt,56121,,
32,5,4,unmatched_gt,56174,,
32,5,4,unmatched_candidate,,56206,
32,5,4,unmatched_candidate,,56225,
32,5,4,unmatched_candidate,,56238,
32,10,8,matched,56161,56160,-1
32,10,8,matched,56106,56104,-2
32,10,8,matched,56140,56142,2
32,10,8,unmatched_gt,56069,,
32,10,8,unmatched_gt,56086,,
32,10,8,unmatched_gt,56121,,
32,10,8,unmatched_gt,56174,,
32,10,8,unmatched_candidate,,56206,
32,10,8,unmatched_candidate,,56225,
32,10,8,unmatched_candidate,,56238,
33,5,4,unmatched_gt,56734,,
33,5,4,unmatched_gt,56760,,
33,5,4,unmatched_candidate,,56726,
33,5,4,unmatched_candidate,,56769,
33,10,8,matched,56734,56726,-8
33,10,8,unmatched_gt,56760,,
33,10,8,unmatched_candidate,,56769,
34,5,4,unmatched_gt,58164,,
34,10,8,unmatched_gt,58164,,
35,5,4,matched,59310,59310,0
35,5,4,matched,59758,59758,0
35,5,4,matched,59340,59339,-1
35,5,4,matched,59353,59352,-1
35,5,4,matched,59402,59401,-1
35,5,4,matched,59535,59534,-1
35,5,4,matched,59556,59555,-1
35,5,4,matched,59650,59649,-1
35,5,4,matched,59672,59671,-1
35,5,4,matched,59839,59838,-1
35,5,4,matched,59887,59886,-1
35,5,4,matched,59372,59374,2
35,5,4,matched,59424,59422,-2
35,5,4,matched,59453,59451,-2
35,5,4,matched,59468,59466,-2
35,5,4,matched,59516,59514,-2
35,5,4,matched,59585,59583,-2
35,5,4,matched,59701,59699,-2
35,5,4,matched,59785,59783,-2
35,5,4,matched,59798,59796,-2
35,5,4,matched,59873,59871,-2
35,5,4,matched,59489,59486,-3
35,5,4,unmatched_gt,59292,,
35,5,4,unmatched_gt,59381,,
35,5,4,unmatched_gt,59479,,
35,5,4,unmatched_gt,59505,,
35,5,4,unmatched_gt,59611,,
35,5,4,unmatched_gt,59624,,
35,5,4,unmatched_gt,59738,,
35,5,4,unmatched_gt,59811,,
35,5,4,unmatched_candidate,,59265,
35,5,4,unmatched_candidate,,59281,
35,5,4,unmatched_candidate,,59392,
35,5,4,unmatched_candidate,,59617,
35,5,4,unmatched_candidate,,59918,
35,5,4,unmatched_candidate,,59950,
35,5,4,unmatched_candidate,,59966,
35,10,8,matched,59310,59310,0
35,10,8,matched,59758,59758,0
35,10,8,matched,59340,59339,-1
35,10,8,matched,59353,59352,-1
35,10,8,matched,59402,59401,-1
35,10,8,matched,59535,59534,-1
35,10,8,matched,59556,59555,-1
35,10,8,matched,59650,59649,-1
35,10,8,matched,59672,59671,-1
35,10,8,matched,59839,59838,-1
35,10,8,matched,59887,59886,-1
35,10,8,matched,59372,59374,2
35,10,8,matched,59424,59422,-2
35,10,8,matched,59453,59451,-2
35,10,8,matched,59468,59466,-2
35,10,8,matched,59516,59514,-2
35,10,8,matched,59585,59583,-2
35,10,8,matched,59701,59699,-2
35,10,8,matched,59785,59783,-2
35,10,8,matched,59798,59796,-2
35,10,8,matched,59873,59871,-2
35,10,8,matched,59489,59486,-3
35,10,8,matched,59611,59617,6
35,10,8,unmatched_gt,59292,,
35,10,8,unmatched_gt,59381,,
35,10,8,unmatched_gt,59479,,
35,10,8,unmatched_gt,59505,,
35,10,8,unmatched_gt,59624,,
35,10,8,unmatched_gt,59738,,
