window_id,rally_id,edge,window_start,window_end,row_kind,gt_frame,candidate_frame,offset_frames
60,30,first,41663,41764,unmatched_gt,41738,,
61,30,last,41764,41864,unmatched_gt,41788,,
62,31,first,42146,42297,matched,42221,42217,-4
62,31,first,42146,42297,unmatched_candidate,,42238,
62,31,first,42146,42297,unmatched_candidate,,42265,
63,31,last,42348,42499,matched,42423,42410,-13
63,31,last,42348,42499,unmatched_candidate,,42380,
64,32,first,42722,42873,matched,42797,42794,-3
64,32,first,42722,42873,unmatched_candidate,,42812,
64,32,first,42722,42873,unmatched_candidate,,42838,
64,32,first,42722,42873,unmatched_candidate,,42868,
65,32,last,43004,43155,matched,43079,43078,-1
65,32,last,43004,43155,unmatched_candidate,,43021,
66,33,first,43626,43743,matched,43701,43692,-9
66,33,first,43626,43743,unmatched_candidate,,43719,
67,33,last,43743,43859,matched,43783,43781,-2
67,33,last,43743,43859,unmatched_candidate,,43751,
68,34,first,44036,44125,matched,44111,44109,-2
69,34,last,44125,44213,matched,44137,44135,-2
69,34,last,44125,44213,unmatched_candidate,,44177,
70,35,first,44336,44487,matched,44411,44409,-2
70,35,first,44336,44487,unmatched_candidate,,44437,
70,35,first,44336,44487,unmatched_candidate,,44454,
71,35,last,44699,44850,matched,44774,44773,-1
71,35,last,44699,44850,unmatched_candidate,,44726,
72,36,first,48446,48555,matched,48521,48527,6
72,36,first,48446,48555,unmatched_candidate,,48456,
72,36,first,48446,48555,unmatched_candidate,,48471,
72,36,first,48446,48555,unmatched_candidate,,48499,
72,36,first,48446,48555,unmatched_candidate,,48551,
73,36,last,48555,48663,matched,48587,48583,-4
74,37,first,48891,49025,matched,48966,49007,41
75,37,last,49025,49159,matched,49083,49108,25
75,37,last,49025,49159,unmatched_candidate,,49028,
76,38,first,49515,49634,matched,49590,49585,-5
76,38,first,49515,49634,unmatched_candidate,,49619,
77,38,last,49634,49752,matched,49676,49674,-2
77,38,last,49634,49752,unmatched_candidate,,49641,
77,38,last,49634,49752,unmatched_candidate,,49700,
77,38,last,49634,49752,unmatched_candidate,,49716,
78,39,first,49955,50039,unmatched_gt,50030,,
79,39,last,50039,50122,matched,50046,50071,25
79,39,last,50039,50122,unmatched_candidate,,50110,
80,40,first,50247,50343,matched,50322,50321,-1
80,40,first,50247,50343,unmatched_candidate,,50337,
81,40,last,50343,50438,matched,50362,50388,26
82,41,first,50677,50818,matched,50752,50785,33
82,41,first,50677,50818,unmatched_candidate,,50809,
83,41,last,50818,50959,matched,50883,50881,-2
83,41,last,50818,50959,unmatched_candidate,,50857,
83,41,last,50818,50959,unmatched_candidate,,50909,
84,42,first,51210,51361,matched,51285,51297,12
84,42,first,51210,51361,unmatched_candidate,,51251,
84,42,first,51210,51361,unmatched_candidate,,51266,
84,42,first,51210,51361,unmatched_candidate,,51338,
85,42,last,51615,51766,matched,51690,51650,-40
85,42,last,51615,51766,unmatched_candidate,,51628,
86,43,first,52374,52525,matched,52449,52462,13
87,44,first,52767,52918,matched,52842,52830,-12
87,44,first,52767,52918,unmatched_candidate,,52874,
88,44,last,53599,53750,matched,53674,53644,-30
89,45,first,55025,55176,matched,55100,55091,-9
89,45,first,55025,55176,unmatched_candidate,,55067,
89,45,first,55025,55176,unmatched_candidate,,55144,
90,45,last,55316,55467,matched,55391,55387,-4
90,45,last,55316,55467,unmatched_candidate,,55317,
91,46,first,55837,55988,matched,55912,55915,3
91,46,first,55837,55988,unmatched_candidate,,55938,
91,46,first,55837,55988,unmatched_candidate,,55951,
92,46,last,56276,56427,matched,56351,56348,-3
92,46,last,56276,56427,unmatched_candidate,,56297,
92,46,last,56276,56427,unmatched_candidate,,56381,
93,47,first,56715,56866,matched,56790,56785,-5
93,47,first,56715,56866,unmatched_candidate,,56809,
93,47,first,56715,56866,unmatched_candidate,,56839,
94,47,last,57080,57231,matched,57155,57150,-5
94,47,last,57080,57231,unmatched_candidate,,57106,
94,47,last,57080,57231,unmatched_candidate,,57128,
94,47,last,57080,57231,unmatched_candidate,,57176,
95,48,first,57915,58049,matched,57990,57982,-8
95,48,first,57915,58049,unmatched_candidate,,58006,
95,48,first,57915,58049,unmatched_candidate,,58029,
96,48,last,58049,58183,matched,58107,58132,25
96,48,last,58049,58183,unmatched_candidate,,58050,
97,49,first,58745,58896,matched,58820,58830,10
97,49,first,58745,58896,unmatched_candidate,,58785,
97,49,first,58745,58896,unmatched_candidate,,58804,
97,49,first,58745,58896,unmatched_candidate,,58853,
97,49,first,58745,58896,unmatched_candidate,,58884,
98,49,last,58901,59052,matched,58976,58974,-2
98,49,last,58901,59052,unmatched_candidate,,58905,
98,49,last,58901,59052,unmatched_candidate,,58929,
99,50,first,59320,59471,matched,59395,59377,-18
99,50,first,59320,59471,unmatched_candidate,,59449,
100,50,last,59490,59641,matched,59565,59563,-2
100,50,last,59490,59641,unmatched_candidate,,59492,
100,50,last,59490,59641,unmatched_candidate,,59520,
100,50,last,59490,59641,unmatched_candidate,,59540,
100,50,last,59490,59641,unmatched_candidate,,59592,
101,51,first,59888,60039,matched,59963,59959,-4
101,51,first,59888,60039,unmatched_candidate,,59987,
101,51,first,59888,60039,unmatched_candidate,,60009,
101,51,first,59888,60039,unmatched_candidate,,60032,
102,51,last,60160,60311,matched,60235,60199,-36
102,51,last,60160,60311,unmatched_candidate,,60163,
103,52,first,60577,60728,unmatched_gt,60652,,
104,52,last,60728,60879,unmatched_gt,60803,,
105,53,first,62673,62824,matched,62748,62788,40
105,53,first,62673,62824,unmatched_candidate,,62815,
106,53,last,62952,63103,matched,63027,63025,-2
107,54,first,63678,63829,matched,63753,63769,16
107,54,first,63678,63829,unmatched_candidate,,63800,
108,54,last,64146,64297,matched,64221,64173,-48
109,55,first,64636,64736,matched,64711,64706,-5
109,55,first,64636,64736,unmatched_candidate,,64668,
109,55,first,64636,64736,unmatched_candidate,,64676,
109,55,first,64636,64736,unmatched_candidate,,64688,
110,55,last,64736,64835,matched,64759,64759,0
110,55,last,64736,64835,unmatched_candidate,,64829,
111,56,first,65167,65318,matched,65242,65254,12
111,56,first,65167,65318,unmatched_candidate,,65229,
111,56,first,65167,65318,unmatched_candidate,,65282,
111,56,first,65167,65318,unmatched_candidate,,65311,
112,56,last,65389,65540,matched,65464,65453,-11
112,56,last,65389,65540,unmatched_candidate,,65408,
112,56,last,65389,65540,unmatched_candidate,,65430,
113,57,first,65944,66095,matched,66019,66008,-11
113,57,first,65944,66095,unmatched_candidate,,65971,
113,57,first,65944,66095,unmatched_candidate,,65984,
113,57,first,65944,66095,unmatched_candidate,,65996,
113,57,first,65944,66095,unmatched_candidate,,66033,
113,57,first,65944,66095,unmatched_candidate,,66063,
113,57,first,65944,66095,unmatched_candidate,,66091,
114,57,last,66181,66332,matched,66256,66243,-13
114,57,last,66181,66332,unmatched_candidate,,66196,
115,58,first,66649,66800,matched,66724,66757,33
115,58,first,66649,66800,unmatched_candidate,,66778,
116,58,last,66842,66993,matched,66917,66876,-41
116,58,last,66842,66993,unmatched_candidate,,66855,
117,59,first,67544,67695,matched,67619,67650,31
118,59,last,68592,68743,matched,68667,68639,-28
118,59,last,68592,68743,unmatched_candidate,,68617,
118,59,last,68592,68743,unmatched_candidate,,68718,
119,60,first,70102,70253,matched,70177,70219,42
119,60,first,70102,70253,unmatched_candidate,,70244,
120,60,last,70876,71027,matched,70951,70966,15
120,60,last,70876,71027,unmatched_candidate,,70931,
120,60,last,70876,71027,unmatched_candidate,,70987,
120,60,last,70876,71027,unmatched_candidate,,71001,
121,61,first,71472,71599,matched,71547,71540,-7
121,61,first,71472,71599,unmatched_candidate,,71567,
122,61,last,71599,71725,matched,71649,71648,-1
122,61,last,71599,71725,unmatched_candidate,,71621,
122,61,last,71599,71725,unmatched_candidate,,71679,
123,62,first,71991,72137,matched,72066,72062,-4
123,62,first,71991,72137,unmatched_candidate,,72091,
123,62,first,71991,72137,unmatched_candidate,,72121,
124,62,last,72137,72282,matched,72206,72206,0
124,62,last,72137,72282,unmatched_candidate,,72181,
124,62,last,72137,72282,unmatched_candidate,,72258,
125,63,first,72810,72961,matched,72885,72871,-14
125,63,first,72810,72961,unmatched_candidate,,72843,
125,63,first,72810,72961,unmatched_candidate,,72857,
125,63,first,72810,72961,unmatched_candidate,,72901,
125,63,first,72810,72961,unmatched_candidate,,72929,
125,63,first,72810,72961,unmatched_candidate,,72943,
126,63,last,73757,73908,matched,73832,73823,-9
126,63,last,73757,73908,unmatched_candidate,,73794,
126,63,last,73757,73908,unmatched_candidate,,73868,
127,64,first,74444,74560,matched,74519,74506,-13
127,64,first,74444,74560,unmatched_candidate,,74535,
128,64,last,74560,74675,matched,74599,74596,-3
128,64,last,74560,74675,unmatched_candidate,,74567,
128,64,last,74560,74675,unmatched_candidate,,74636,
128,64,last,74560,74675,unmatched_candidate,,74657,
129,65,first,74982,75133,matched,75057,75057,0
129,65,first,74982,75133,unmatched_candidate,,75079,
129,65,first,74982,75133,unmatched_candidate,,75114,
130,65,last,75512,75663,matched,75587,75583,-4
130,65,last,75512,75663,unmatched_candidate,,75536,
131,66,first,76850,77001,matched,76925,76918,-7
131,66,first,76850,77001,unmatched_candidate,,76934,
131,66,first,76850,77001,unmatched_candidate,,76964,
131,66,first,76850,77001,unmatched_candidate,,76988,
132,66,last,77001,77151,matched,77075,77088,13
132,66,last,77001,77151,unmatched_candidate,,77002,
132,66,last,77001,77151,unmatched_candidate,,77023,
133,67,first,77713,77832,matched,77788,77780,-8
133,67,first,77713,77832,unmatched_candidate,,77747,
133,67,first,77713,77832,unmatched_candidate,,77757,
133,67,first,77713,77832,unmatched_candidate,,77804,
133,67,first,77713,77832,unmatched_candidate,,77824,
134,67,last,77832,77950,matched,77874,77909,35
134,67,last,77832,77950,unmatched_candidate,,77922,
135,68,first,78151,78302,matched,78226,78276,50
135,68,first,78151,78302,unmatched_candidate,,78290,
136,68,last,78628,78779,matched,78703,78652,-51
137,69,first,79757,79908,matched,79832,79848,16
137,69,first,79757,79908,unmatched_candidate,,79872,
138,69,last,80461,80612,matched,80536,80535,-1
138,69,last,80461,80612,unmatched_candidate,,80483,
138,69,last,80461,80612,unmatched_candidate,,80505,
138,69,last,80461,80612,unmatched_candidate,,80564,
139,70,first,82344,82455,matched,82419,82432,13
139,70,first,82344,82455,unmatched_candidate,,82376,
139,70,first,82344,82455,unmatched_candidate,,82399,
139,70,first,82344,82455,unmatched_candidate,,82452,
140,70,last,82455,82566,matched,82490,82488,-2
140,70,last,82455,82566,unmatched_candidate,,82471,
140,70,last,82455,82566,unmatched_candidate,,82499,
141,71,first,83782,83933,matched,83857,83846,-11
141,71,first,83782,83933,unmatched_candidate,,83870,
141,71,first,83782,83933,unmatched_candidate,,83889,
142,71,last,84585,84736,matched,84660,84658,-2
142,71,last,84585,84736,unmatched_candidate,,84597,
142,71,last,84585,84736,unmatched_candidate,,84625,
143,72,first,85784,85935,matched,85859,85862,3
143,72,first,85784,85935,unmatched_candidate,,85883,
143,72,first,85784,85935,unmatched_candidate,,85899,
143,72,first,85784,85935,unmatched_candidate,,85930,
144,72,last,86092,86243,matched,86167,86171,4
144,72,last,86092,86243,unmatched_candidate,,86110,
144,72,last,86092,86243,unmatched_candidate,,86139,
144,72,last,86092,86243,unmatched_candidate,,86149,
145,73,first,87136,87287,matched,87211,87239,28
145,73,first,87136,87287,unmatched_candidate,,87255,
145,73,first,87136,87287,unmatched_candidate,,87278,
146,73,last,87432,87583,matched,87507,87490,-17
146,73,last,87432,87583,unmatched_candidate,,87432,
146,73,last,87432,87583,unmatched_candidate,,87465,
147,74,first,91116,91231,matched,91191,91203,12
148,74,last,91231,91346,unmatched_gt,91270,,
149,75,first,91583,91734,matched,91658,91668,10
149,75,first,91583,91734,unmatched_candidate,,91732,
150,75,last,91885,92036,matched,91960,91957,-3
150,75,last,91885,92036,unmatched_candidate,,91900,
150,75,last,91885,92036,unmatched_candidate,,91976,
150,75,last,91885,92036,unmatched_candidate,,91989,
151,76,first,92677,92828,matched,92752,92743,-9
151,76,first,92677,92828,unmatched_candidate,,92786,
152,76,last,93008,93159,matched,93083,93081,-2
152,76,last,93008,93159,unmatched_candidate,,93011,
152,76,last,93008,93159,unmatched_candidate,,93042,
152,76,last,93008,93159,unmatched_candidate,,93144,
153,77,first,93532,93683,matched,93607,93598,-9
153,77,first,93532,93683,unmatched_candidate,,93621,
153,77,first,93532,93683,unmatched_candidate,,93645,
153,77,first,93532,93683,unmatched_candidate,,93680,
154,77,last,93812,93963,matched,93887,93918,31
154,77,last,93812,93963,unmatched_candidate,,93845,
155,78,first,94780,94931,matched,94855,94870,15
156,78,last,94987,95138,matched,95062,95078,16
156,78,last,94987,95138,unmatched_candidate,,94991,
156,78,last,94987,95138,unmatched_candidate,,95044,
157,79,first,95732,95883,matched,95807,95821,14
157,79,first,95732,95883,unmatched_candidate,,95842,
157,79,first,95732,95883,unmatched_candidate,,95872,
158,79,last,96499,96650,matched,96574,96570,-4
158,79,last,96499,96650,unmatched_candidate,,96524,
158,79,last,96499,96650,unmatched_candidate,,96547,
159,80,first,97119,97270,matched,97194,97177,-17
159,80,first,97119,97270,unmatched_candidate,,97214,
159,80,first,97119,97270,unmatched_candidate,,97246,
160,80,last,97455,97606,matched,97530,97555,25
160,80,last,97455,97606,unmatched_candidate,,97475,
161,81,first,97991,98142,matched,98066,98091,25
161,81,first,97991,98142,unmatched_candidate,,98121,
162,81,last,98319,98470,matched,98394,98394,0
162,81,last,98319,98470,unmatched_candidate,,98337,
162,81,last,98319,98470,unmatched_candidate,,98364,
163,82,first,99852,100003,matched,99927,99938,11
163,82,first,99852,100003,unmatched_candidate,,99958,
163,82,first,99852,100003,unmatched_candidate,,99978,
164,82,last,100246,100397,matched,100321,100301,-20
164,82,last,100246,100397,unmatched_candidate,,100275,
165,83,first,101481,101632,matched,101556,101555,-1
165,83,first,101481,101632,unmatched_candidate,,101573,
165,83,first,101481,101632,unmatched_candidate,,101624,
166,83,last,101995,102146,matched,102070,102089,19
166,83,last,101995,102146,unmatched_candidate,,102002,
166,83,last,101995,102146,unmatched_candidate,,102016,
166,83,last,101995,102146,unmatched_candidate,,102044,
166,83,last,101995,102146,unmatched_candidate,,102109,
167,84,first,102991,103142,matched,103066,103084,18
168,84,last,103291,103442,matched,103366,103365,-1
168,84,last,103291,103442,unmatched_candidate,,103335,
168,84,last,103291,103442,unmatched_candidate,,103383,
168,84,last,103291,103442,unmatched_candidate,,103414,
169,85,first,103858,103992,matched,103933,103949,16
169,85,first,103858,103992,unmatched_candidate,,103981,
170,85,last,103992,104126,matched,104050,104047,-3
170,85,last,103992,104126,unmatched_candidate,,104022,
170,85,last,103992,104126,unmatched_candidate,,104065,
171,86,first,104443,104562,matched,104518,104540,22
172,86,last,104562,104681,matched,104605,104606,1
172,86,last,104562,104681,unmatched_candidate,,104639,
173,87,first,105256,105407,matched,105331,105321,-10
173,87,first,105256,105407,unmatched_candidate,,105368,
173,87,first,105256,105407,unmatched_candidate,,105405,
174,87,last,105519,105670,matched,105594,105614,20
174,87,last,105519,105670,unmatched_candidate,,105520,
175,88,first,106451,106538,matched,106526,106525,-1
176,88,last,106538,106624,matched,106548,106545,-3
177,89,first,106827,106978,matched,106902,106898,-4
177,89,first,106827,106978,unmatched_candidate,,106929,
177,89,first,106827,106978,unmatched_candidate,,106948,
177,89,first,106827,106978,unmatched_candidate,,106969,
178,89,last,107083,107234,matched,107158,107153,-5
178,89,last,107083,107234,unmatched_candidate,,107114,
178,89,last,107083,107234,unmatched_candidate,,107136,
179,90,first,107512,107663,matched,107587,107584,-3
179,90,first,107512,107663,unmatched_candidate,,107639,
180,90,last,107777,107928,matched,107852,107849,-3
180,90,last,107777,107928,unmatched_candidate,,107784,
180,90,last,107777,107928,unmatched_candidate,,107804,
180,90,last,107777,107928,unmatched_candidate,,107828,
180,90,last,107777,107928,unmatched_candidate,,107906,
181,91,first,108242,108328,matched,108317,108308,-9
182,91,last,108328,108413,unmatched_gt,108337,,
183,92,first,108813,108964,matched,108888,108896,8
183,92,first,108813,108964,unmatched_candidate,,108921,
183,92,first,108813,108964,unmatched_candidate,,108943,
184,92,last,109717,109868,matched,109792,109749,-43
185,93,first,110408,110559,matched,110483,110504,21
185,93,first,110408,110559,unmatched_candidate,,110553,
186,93,last,110715,110866,matched,110790,110794,4
186,93,last,110715,110866,unmatched_candidate,,110718,
186,93,last,110715,110866,unmatched_candidate,,110754,
187,94,first,113000,113151,matched,113075,113085,10
187,94,first,113000,113151,unmatched_candidate,,113062,
187,94,first,113000,113151,unmatched_candidate,,113105,
188,94,last,113322,113473,matched,113397,113383,-14
188,94,last,113322,113473,unmatched_candidate,,113326,
188,94,last,113322,113473,unmatched_candidate,,113340,
188,94,last,113322,113473,unmatched_candidate,,113367,
189,95,first,113865,114016,matched,113940,113957,17
189,95,first,113865,114016,unmatched_candidate,,113908,
189,95,first,113865,114016,unmatched_candidate,,113920,
189,95,first,113865,114016,unmatched_candidate,,113986,
190,95,last,114333,114484,matched,114408,114401,-7
190,95,last,114333,114484,unmatched_candidate,,114363,
190,95,last,114333,114484,unmatched_candidate,,114387,
191,96,first,114918,115069,matched,114993,114980,-13
191,96,first,114918,115069,unmatched_candidate,,115006,
191,96,first,114918,115069,unmatched_candidate,,115029,
191,96,first,114918,115069,unmatched_candidate,,115065,
192,96,last,115416,115567,matched,115491,115459,-32
192,96,last,115416,115567,unmatched_candidate,,115429,
193,97,first,116145,116262,matched,116220,116238,18
194,97,last,116262,116378,matched,116302,116300,-2
194,97,last,116262,116378,unmatched_candidate,,116270,
194,97,last,116262,116378,unmatched_candidate,,116318,
194,97,last,116262,116378,unmatched_candidate,,116343,
195,98,first,116700,116851,matched,116775,116768,-7
195,98,first,116700,116851,unmatched_candidate,,116789,
195,98,first,116700,116851,unmatched_candidate,,116810,
195,98,first,116700,116851,unmatched_candidate,,116833,
196,98,last,117252,117403,matched,117327,117307,-20
197,99,first,118829,118980,matched,118904,118896,-8
197,99,first,118829,118980,unmatched_candidate,,118873,
197,99,first,118829,118980,unmatched_candidate,,118916,
197,99,first,118829,118980,unmatched_candidate,,118937,
197,99,first,118829,118980,unmatched_candidate,,118970,
198,99,last,119878,120029,matched,119953,119954,1
198,99,last,119878,120029,unmatched_candidate,,119888,
198,99,last,119878,120029,unmatched_candidate,,120001,
198,99,last,119878,120029,unmatched_candidate,,120012,
199,100,first,121464,121615,matched,121539,121565,26
200,100,last,121667,121818,matched,121742,121739,-3
200,100,last,121667,121818,unmatched_candidate,,121677,
200,100,last,121667,121818,unmatched_candidate,,121715,
200,100,last,121667,121818,unmatched_candidate,,121770,
201,101,first,122251,122394,matched,122326,122338,12
201,101,first,122251,122394,unmatched_candidate,,122312,
201,101,first,122251,122394,unmatched_candidate,,122374,
202,101,last,122394,122537,matched,122461,122419,-42
203,102,first,122851,123002,matched,122926,122925,-1
203,102,first,122851,123002,unmatched_candidate,,122947,
203,102,first,122851,123002,unmatched_candidate,,122975,
204,102,last,123062,123213,matched,123137,123137,0
204,102,last,123062,123213,unmatched_candidate,,123082,
204,102,last,123062,123213,unmatched_candidate,,123110,
205,103,first,124680,124831,matched,124755,124755,0
205,103,first,124680,124831,unmatched_candidate,,124776,
205,103,first,124680,124831,unmatched_candidate,,124791,
206,103,last,125122,125273,matched,125197,125170,-27
206,103,last,125122,125273,unmatched_candidate,,125143,
207,104,first,125838,125989,matched,125913,125913,0
207,104,first,125838,125989,unmatched_candidate,,125938,
207,104,first,125838,125989,unmatched_candidate,,125955,
207,104,first,125838,125989,unmatched_candidate,,125976,
208,104,last,126741,126892,matched,126816,126812,-4
208,104,last,126741,126892,unmatched_candidate,,126764,
208,104,last,126741,126892,unmatched_candidate,,126788,
208,104,last,126741,126892,unmatched_candidate,,126850,
209,105,first,127778,127929,matched,127853,127863,10
209,105,first,127778,127929,unmatched_candidate,,127837,
