rally_id,horizon_seconds,horizon_frames,final_contact_frame,requested_end_frame,safe_end_frame,effective_end_frame,closure_reasons,strict_landing_frame,strict_landing_x_norm,strict_landing_y_norm,strict_landing_half,strict_landing_at_border,strict_landing_net_ender,capped_landing_frame,capped_landing_x_norm,capped_landing_y_norm,capped_landing_half,capped_landing_at_border,capped_landing_net_ender,strict_verdict,strict_winner,strict_verdict_source,capped_verdict,capped_winner,capped_verdict_source,landing_changed,winner_changed
6,3.0,75,15875,15950,15969,15950,horizon_cap,15896,0.8531476105198703,0.1966064096109594,Top,false,false,15896,0.8531476105198703,0.1966064096109594,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
7,1.0,25,16831,16856,16834,16834,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
7,2.0,50,16831,16881,16834,16834,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
7,3.0,75,16831,16906,16834,16834,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
8,1.0,25,17544,17569,17662,17569,horizon_cap,17611,0.46360989787851986,0.2215759620125939,Top,false,false,17562,0.49444329861126207,0.018635089514987747,Top,false,false,won,Bot,next_server,won,Bot,next_server,true,false
8,2.0,50,17544,17594,17662,17594,horizon_cap,17611,0.46360989787851986,0.2215759620125939,Top,false,false,17575,0.2735838082993461,-0.0026248610384317374,Top,false,false,won,Bot,next_server,won,Bot,next_server,true,false
8,3.0,75,17544,17619,17662,17619,horizon_cap,17611,0.46360989787851986,0.2215759620125939,Top,false,false,17611,0.46360989787851986,0.2215759620125939,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
9,1.0,25,19021,19046,19134,19046,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
9,2.0,50,19021,19071,19134,19071,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
9,3.0,75,19021,19096,19134,19096,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
10,1.0,25,20490,20515,20542,20515,horizon_cap,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
10,2.0,50,20490,20540,20542,20540,horizon_cap,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
10,3.0,75,20490,20565,20542,20542,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
11,1.0,25,22097,22122,22147,22122,horizon_cap,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
11,2.0,50,22097,22147,22147,22147,horizon_cap+definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
11,3.0,75,22097,22172,22147,22147,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
12,1.0,25,23412,23437,23470,23437,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
12,2.0,50,23412,23462,23470,23462,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
12,3.0,75,23412,23487,23470,23470,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
13,1.0,25,24254,24279,24260,24260,sustained_loss,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
13,2.0,50,24254,24304,24260,24260,sustained_loss,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
13,3.0,75,24254,24329,24260,24260,sustained_loss,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
14,1.0,25,26086,26111,26095,26095,definitive_exclusion,26094,1.0454498139247308,-1.6473024732352133,Top,false,false,26094,1.0454498139247308,-1.6473024732352133,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
14,2.0,50,26086,26136,26095,26095,definitive_exclusion,26094,1.0454498139247308,-1.6473024732352133,Top,false,false,26094,1.0454498139247308,-1.6473024732352133,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
14,3.0,75,26086,26161,26095,26095,definitive_exclusion,26094,1.0454498139247308,-1.6473024732352133,Top,false,false,26094,1.0454498139247308,-1.6473024732352133,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
15,1.0,25,27699,27724,27779,27724,horizon_cap,27729,0.06629598371812391,0.02597753569343532,Top,false,false,27723,0.14717466909891863,-0.20668002295923874,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,true,false
15,2.0,50,27699,27749,27779,27749,horizon_cap,27729,0.06629598371812391,0.02597753569343532,Top,false,false,27729,0.06629598371812391,0.02597753569343532,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
15,3.0,75,27699,27774,27779,27774,horizon_cap,27729,0.06629598371812391,0.02597753569343532,Top,false,false,27729,0.06629598371812391,0.02597753569343532,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
16,1.0,25,28698,28723,28747,28723,horizon_cap,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
16,2.0,50,28698,28748,28747,28747,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
16,3.0,75,28698,28773,28747,28747,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
17,1.0,25,29295,29320,29375,29320,horizon_cap,29317,0.8301516846659416,-0.0702384795800273,Top,false,false,29317,0.8301516846659416,-0.0702384795800273,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
17,2.0,50,29295,29345,29375,29345,horizon_cap,29317,0.8301516846659416,-0.0702384795800273,Top,false,false,29317,0.8301516846659416,-0.0702384795800273,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
17,3.0,75,29295,29370,29375,29370,horizon_cap,29317,0.8301516846659416,-0.0702384795800273,Top,false,false,29317,0.8301516846659416,-0.0702384795800273,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
19,1.0,25,31885,31910,31889,31889,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
19,2.0,50,31885,31935,31889,31889,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
19,3.0,75,31885,31960,31889,31889,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
20,1.0,25,32596,32621,32628,32621,horizon_cap,,,,,,,,,,,,,,,,,,,false,false
20,2.0,50,32596,32646,32628,32628,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
20,3.0,75,32596,32671,32628,32628,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
22,1.0,25,33174,33199,33232,33199,horizon_cap,33226,0.027720429466897983,-0.3016339013864524,Top,false,false,33198,0.49887793123722957,0.43747034258004824,Top,false,false,lost,Top,next_server,lost,Top,next_server,true,false
22,2.0,50,33174,33224,33232,33224,horizon_cap,33226,0.027720429466897983,-0.3016339013864524,Top,false,false,33206,0.5127411180853788,0.48114915751767684,Top,false,false,lost,Top,next_server,lost,Top,next_server,true,false
22,3.0,75,33174,33249,33232,33232,definitive_exclusion,33226,0.027720429466897983,-0.3016339013864524,Top,false,false,33226,0.027720429466897983,-0.3016339013864524,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
23,1.0,25,34069,34094,34117,34094,horizon_cap,34084,0.8698243331717258,0.33789553825779617,Top,false,false,34084,0.8698243331717258,0.33789553825779617,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
23,2.0,50,34069,34119,34117,34117,definitive_exclusion,34084,0.8698243331717258,0.33789553825779617,Top,false,false,34084,0.8698243331717258,0.33789553825779617,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
23,3.0,75,34069,34144,34117,34117,definitive_exclusion,34084,0.8698243331717258,0.33789553825779617,Top,false,false,34084,0.8698243331717258,0.33789553825779617,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
25,1.0,25,36103,36128,36106,36106,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
25,2.0,50,36103,36153,36106,36106,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
25,3.0,75,36103,36178,36106,36106,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
26,1.0,25,37775,37800,37783,37783,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
26,2.0,50,37775,37825,37783,37783,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
26,3.0,75,37775,37850,37783,37783,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
28,1.0,25,40201,40226,40202,40202,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
28,2.0,50,40201,40251,40202,40202,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
28,3.0,75,40201,40276,40202,40202,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
29,1.0,25,41213,41238,41248,41238,horizon_cap,41227,0.7322531951529682,0.9699477509257649,Bot,false,false,41227,0.7322531951529682,0.9699477509257649,Bot,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
29,2.0,50,41213,41263,41248,41248,definitive_exclusion,41227,0.7322531951529682,0.9699477509257649,Bot,false,false,41227,0.7322531951529682,0.9699477509257649,Bot,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
29,3.0,75,41213,41288,41248,41248,definitive_exclusion,41227,0.7322531951529682,0.9699477509257649,Bot,false,false,41227,0.7322531951529682,0.9699477509257649,Bot,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
30,1.0,25,42410,42435,42611,42435,horizon_cap,42450,0.8867724395255114,0.1343277255809498,Top,false,false,42420,0.1677117348124435,0.41532225634956627,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,true,false
30,2.0,50,42410,42460,42611,42460,horizon_cap,42450,0.8867724395255114,0.1343277255809498,Top,false,false,42450,0.8867724395255114,0.1343277255809498,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
30,3.0,75,42410,42485,42611,42485,horizon_cap,42450,0.8867724395255114,0.1343277255809498,Top,false,false,42450,0.8867724395255114,0.1343277255809498,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
31,1.0,25,43078,43103,43118,43103,horizon_cap,43102,0.1912773182923786,0.9706657563725516,Bot,false,false,43102,0.1912773182923786,0.9706657563725516,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
31,2.0,50,43078,43128,43118,43118,definitive_exclusion,43102,0.1912773182923786,0.9706657563725516,Bot,false,false,43102,0.1912773182923786,0.9706657563725516,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
31,3.0,75,43078,43153,43118,43118,definitive_exclusion,43102,0.1912773182923786,0.9706657563725516,Bot,false,false,43102,0.1912773182923786,0.9706657563725516,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
32,1.0,25,43781,43806,43830,43806,horizon_cap,,,,,,,,,,,,,,,,,,,false,false
32,2.0,50,43781,43831,43830,43830,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
32,3.0,75,43781,43856,43830,43830,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
34,1.0,25,44773,44798,44854,44798,horizon_cap,44788,0.09130800200817622,0.13110192968644735,Top,false,false,44788,0.09130800200817622,0.13110192968644735,Top,false,false,won,Bot,landing_geometry,won,Bot,landing_geometry,false,false
34,2.0,50,44773,44823,44854,44823,horizon_cap,44788,0.09130800200817622,0.13110192968644735,Top,false,false,44788,0.09130800200817622,0.13110192968644735,Top,false,false,won,Bot,landing_geometry,won,Bot,landing_geometry,false,false
34,3.0,75,44773,44848,44854,44848,horizon_cap,44788,0.09130800200817622,0.13110192968644735,Top,false,false,44788,0.09130800200817622,0.13110192968644735,Top,false,false,won,Bot,landing_geometry,won,Bot,landing_geometry,false,false
36,1.0,25,48583,48608,48633,48608,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
36,2.0,50,48583,48633,48633,48633,horizon_cap+definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
36,3.0,75,48583,48658,48633,48633,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
37,1.0,25,49108,49133,49127,49127,definitive_exclusion,49115,0.6015657198423469,-0.08243150037606559,Top,false,false,49115,0.6015657198423469,-0.08243150037606559,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
37,2.0,50,49108,49158,49127,49127,definitive_exclusion,49115,0.6015657198423469,-0.08243150037606559,Top,false,false,49115,0.6015657198423469,-0.08243150037606559,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
37,3.0,75,49108,49183,49127,49127,definitive_exclusion,49115,0.6015657198423469,-0.08243150037606559,Top,false,false,49115,0.6015657198423469,-0.08243150037606559,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
38,1.0,25,49716,49741,49744,49741,horizon_cap,,,,,,,,,,,,,,,,,,,false,false
38,2.0,50,49716,49766,49744,49744,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
38,3.0,75,49716,49791,49744,49744,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
40,1.0,25,50388,50413,50412,50412,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
40,2.0,50,50388,50438,50412,50412,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
40,3.0,75,50388,50463,50412,50412,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
41,1.0,25,50909,50934,50944,50934,horizon_cap,50923,0.8279851987979641,-0.04960146263130882,Top,false,false,50923,0.8279851987979641,-0.04960146263130882,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
41,2.0,50,50909,50959,50944,50944,definitive_exclusion,50923,0.8279851987979641,-0.04960146263130882,Top,false,false,50923,0.8279851987979641,-0.04960146263130882,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
41,3.0,75,50909,50984,50944,50944,definitive_exclusion,50923,0.8279851987979641,-0.04960146263130882,Top,false,false,50923,0.8279851987979641,-0.04960146263130882,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
42,1.0,25,51650,51675,51719,51675,horizon_cap,51689,0.06795307825468082,-0.044709264241998115,Top,false,false,51667,0.02102796333103859,-1.1392663900066442,Top,false,false,won,Top,next_server,won,Top,next_server,true,false
42,2.0,50,51650,51700,51719,51700,horizon_cap,51689,0.06795307825468082,-0.044709264241998115,Top,false,false,51689,0.06795307825468082,-0.044709264241998115,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
42,3.0,75,51650,51725,51719,51719,sustained_loss,51689,0.06795307825468082,-0.044709264241998115,Top,false,false,51689,0.06795307825468082,-0.044709264241998115,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
43,1.0,25,52462,52487,52521,52487,horizon_cap,52472,0.47410951930635054,0.26413872761361246,Top,false,false,52472,0.47410951930635054,0.26413872761361246,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
43,2.0,50,52462,52512,52521,52512,horizon_cap,52472,0.47410951930635054,0.26413872761361246,Top,false,false,52472,0.47410951930635054,0.26413872761361246,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
43,3.0,75,52462,52537,52521,52521,definitive_exclusion,52472,0.47410951930635054,0.26413872761361246,Top,false,false,52472,0.47410951930635054,0.26413872761361246,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
44,1.0,25,53644,53669,53731,53669,horizon_cap,,,,,,,,,,,,,,,,,,,false,false
44,2.0,50,53644,53694,53731,53694,horizon_cap,,,,,,,,,,,,,,,,,,,false,false
44,3.0,75,53644,53719,53731,53719,horizon_cap,,,,,,,,,,,,,,,,,,,false,false
46,1.0,25,55835,55860,55914,55860,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
46,2.0,50,55835,55885,55914,55885,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
46,3.0,75,55835,55910,55914,55910,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
47,1.0,25,56381,56406,56431,56406,horizon_cap,56392,0.19701846216410185,0.9560636555656516,Bot,false,false,56392,0.19701846216410185,0.9560636555656516,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
47,2.0,50,56381,56431,56431,56431,horizon_cap+definitive_exclusion,56392,0.19701846216410185,0.9560636555656516,Bot,false,false,56392,0.19701846216410185,0.9560636555656516,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
47,3.0,75,56381,56456,56431,56431,definitive_exclusion,56392,0.19701846216410185,0.9560636555656516,Bot,false,false,56392,0.19701846216410185,0.9560636555656516,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
48,1.0,25,57176,57201,57212,57201,horizon_cap,57187,0.38012666566499587,0.5445009781804567,Bot,false,false,57187,0.38012666566499587,0.5445009781804567,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
48,2.0,50,57176,57226,57212,57212,definitive_exclusion,57187,0.38012666566499587,0.5445009781804567,Bot,false,false,57187,0.38012666566499587,0.5445009781804567,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
48,3.0,75,57176,57251,57212,57212,definitive_exclusion,57187,0.38012666566499587,0.5445009781804567,Bot,false,false,57187,0.38012666566499587,0.5445009781804567,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
49,1.0,25,58132,58157,58146,58146,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
49,2.0,50,58132,58182,58146,58146,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
49,3.0,75,58132,58207,58146,58146,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
50,1.0,25,58974,58999,59031,58999,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
50,2.0,50,58974,59024,59031,59024,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
50,3.0,75,58974,59049,59031,59031,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
51,1.0,25,59592,59617,59642,59617,horizon_cap,59616,0.29630313416047593,0.9839312657605359,Bot,false,false,59616,0.29630313416047593,0.9839312657605359,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
51,2.0,50,59592,59642,59642,59642,horizon_cap+definitive_exclusion,59616,0.29630313416047593,0.9839312657605359,Bot,false,false,59616,0.29630313416047593,0.9839312657605359,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
51,3.0,75,59592,59667,59642,59642,definitive_exclusion,59616,0.29630313416047593,0.9839312657605359,Bot,false,false,59616,0.29630313416047593,0.9839312657605359,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
52,1.0,25,60199,60224,60294,60224,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
52,2.0,50,60199,60249,60294,60249,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
52,3.0,75,60199,60274,60294,60274,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
53,1.0,25,63025,63050,63116,63050,horizon_cap,63064,0.19734653915470773,-0.3117656164981357,Top,false,false,63049,0.1605458021234439,-1.1920002860135765,Top,false,false,won,Top,next_server,won,Top,next_server,true,false
53,2.0,50,63025,63075,63116,63075,horizon_cap,63064,0.19734653915470773,-0.3117656164981357,Top,false,false,63064,0.19734653915470773,-0.3117656164981357,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
53,3.0,75,63025,63100,63116,63100,horizon_cap,63064,0.19734653915470773,-0.3117656164981357,Top,false,false,63064,0.19734653915470773,-0.3117656164981357,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
54,1.0,25,64173,64198,64269,64198,horizon_cap,64237,0.3010946300269741,0.24690868222276216,Top,false,false,64197,0.8165903668309856,-1.7021298608507973,Top,false,false,lost,Top,next_server,lost,Top,next_server,true,false
54,2.0,50,64173,64223,64269,64223,horizon_cap,64237,0.3010946300269741,0.24690868222276216,Top,false,false,64222,0.36763802838963827,-0.14876145216474065,Top,false,false,lost,Top,next_server,lost,Top,next_server,true,false
54,3.0,75,64173,64248,64269,64248,horizon_cap,64237,0.3010946300269741,0.24690868222276216,Top,false,false,64237,0.3010946300269741,0.24690868222276216,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
55,1.0,25,64829,64854,64960,64854,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
55,2.0,50,64829,64879,64960,64879,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
55,3.0,75,64829,64904,64960,64904,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
56,1.0,25,64977,65002,65033,65002,horizon_cap,65016,0.31564388522498565,-0.042970634485652,Top,false,false,65001,-0.4224938645860906,-0.7284518446924988,Top,false,false,lost,Top,landing_geometry,lost,Top,landing_geometry,true,false
56,2.0,50,64977,65027,65033,65027,horizon_cap,65016,0.31564388522498565,-0.042970634485652,Top,false,false,65016,0.31564388522498565,-0.042970634485652,Top,false,false,lost,Top,landing_geometry,lost,Top,landing_geometry,false,false
56,3.0,75,64977,65052,65033,65033,sustained_loss,65016,0.31564388522498565,-0.042970634485652,Top,false,false,65016,0.31564388522498565,-0.042970634485652,Top,false,false,lost,Top,landing_geometry,lost,Top,landing_geometry,false,false
58,1.0,25,65453,65478,65519,65478,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
58,2.0,50,65453,65503,65519,65503,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
58,3.0,75,65453,65528,65519,65519,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
59,1.0,25,66243,66268,66309,66268,horizon_cap,66251,0.6500436681056662,0.16947954108643004,Top,false,false,66251,0.6500436681056662,0.16947954108643004,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
59,2.0,50,66243,66293,66309,66293,horizon_cap,66251,0.6500436681056662,0.16947954108643004,Top,false,false,66251,0.6500436681056662,0.16947954108643004,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
59,3.0,75,66243,66318,66309,66309,definitive_exclusion,66251,0.6500436681056662,0.16947954108643004,Top,false,false,66251,0.6500436681056662,0.16947954108643004,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
60,1.0,25,66876,66901,66917,66901,horizon_cap,66916,0.6490692437465796,-0.1353998971979629,Top,false,false,,,,,,,lost,Top,next_server,lost,Top,next_server,true,false
60,2.0,50,66876,66926,66917,66917,sustained_loss,66916,0.6490692437465796,-0.1353998971979629,Top,false,false,66916,0.6490692437465796,-0.1353998971979629,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
60,3.0,75,66876,66951,66917,66917,sustained_loss,66916,0.6490692437465796,-0.1353998971979629,Top,false,false,66916,0.6490692437465796,-0.1353998971979629,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
61,1.0,25,68718,68743,68722,68722,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
61,2.0,50,68718,68768,68722,68722,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
61,3.0,75,68718,68793,68722,68722,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
