rally_id,tolerance_base30,tolerance_frames,row_kind,gt_frame,candidate_frame,offset_frames
3,10,8,matched,13502,13500,-2
3,10,8,matched,13523,13521,-2
3,10,8,matched,13478,13475,-3
3,10,8,matched,13456,13452,-4
3,10,8,unmatched_gt,13434,,
3,10,8,unmatched_gt,13516,,
3,10,8,unmatched_candidate,,13550,
3,10,8,unmatched_candidate,,13569,
3,10,8,unmatched_candidate,,13582,
3,10,8,unmatched_candidate,,13625,
3,10,8,unmatched_candidate,,13710,
3,10,8,unmatched_candidate,,13725,
3,10,8,unmatched_candidate,,13758,
3,10,8,unmatched_candidate,,13792,
3,10,8,unmatched_candidate,,13857,
3,10,8,unmatched_candidate,,13918,
3,10,8,unmatched_candidate,,13942,
3,10,8,unmatched_candidate,,13966,
3,10,8,unmatched_candidate,,13976,
3,10,8,unmatched_candidate,,13999,
3,10,8,unmatched_candidate,,14012,
3,10,8,unmatched_candidate,,14042,
3,10,8,unmatched_candidate,,14067,
3,10,8,unmatched_candidate,,14077,
3,10,8,unmatched_candidate,,14103,
3,10,8,unmatched_candidate,,14169,
3,10,8,unmatched_candidate,,14186,
3,10,8,unmatched_candidate,,14222,
3,10,8,unmatched_candidate,,14254,
3,10,8,unmatched_candidate,,14272,
3,10,8,unmatched_candidate,,14286,
4,5,4,matched,14170,14169,-1
4,5,4,matched,14001,13999,-2
4,5,4,matched,14044,14042,-2
4,5,4,matched,14188,14186,-2
4,5,4,matched,14224,14222,-2
4,5,4,matched,13979,13976,-3
4,5,4,matched,14070,14067,-3
4,5,4,matched,13970,13966,-4
4,5,4,matched,14016,14012,-4
4,5,4,matched,14107,14103,-4
4,5,4,unmatched_gt,13923,,
4,5,4,unmatched_gt,13947,,
4,5,4,unmatched_gt,14083,,
4,5,4,unmatched_gt,14136,,
4,5,4,unmatched_gt,14208,,
4,5,4,unmatched_gt,14245,,
4,5,4,unmatched_candidate,,13452,
4,5,4,unmatched_candidate,,13475,
4,5,4,unmatched_candidate,,13500,
4,5,4,unmatched_candidate,,13521,
4,5,4,unmatched_candidate,,13550,
4,5,4,unmatched_candidate,,13569,
4,5,4,unmatched_candidate,,13582,
4,5,4,unmatched_candidate,,13625,
4,5,4,unmatched_candidate,,13710,
4,5,4,unmatched_candidate,,13725,
4,5,4,unmatched_candidate,,13758,
4,5,4,unmatched_candidate,,13792,
4,5,4,unmatched_candidate,,13857,
4,5,4,unmatched_candidate,,13918,
4,5,4,unmatched_candidate,,13942,
4,5,4,unmatched_candidate,,14077,
4,5,4,unmatched_candidate,,14254,
4,5,4,unmatched_candidate,,14272,
4,5,4,unmatched_candidate,,14286,
4,10,8,matched,14170,14169,-1
4,10,8,matched,14001,13999,-2
4,10,8,matched,14044,14042,-2
4,10,8,matched,14188,14186,-2
4,10,8,matched,14224,14222,-2
4,10,8,matched,13979,13976,-3
4,10,8,matched,14070,14067,-3
4,10,8,matched,13970,13966,-4
4,10,8,matched,14016,14012,-4
4,10,8,matched,14107,14103,-4
4,10,8,matched,13923,13918,-5
4,10,8,matched,13947,13942,-5
4,10,8,matched,14083,14077,-6
4,10,8,unmatched_gt,14136,,
4,10,8,unmatched_gt,14208,,
4,10,8,unmatched_gt,14245,,
4,10,8,unmatched_candidate,,13452,
4,10,8,unmatched_candidate,,13475,
4,10,8,unmatched_candidate,,13500,
4,10,8,unmatched_candidate,,13521,
4,10,8,unmatched_candidate,,13550,
4,10,8,unmatched_candidate,,13569,
4,10,8,unmatched_candidate,,13582,
4,10,8,unmatched_candidate,,13625,
4,10,8,unmatched_candidate,,13710,
4,10,8,unmatched_candidate,,13725,
4,10,8,unmatched_candidate,,13758,
4,10,8,unmatched_candidate,,13792,
4,10,8,unmatched_candidate,,13857,
4,10,8,unmatched_candidate,,14254,
4,10,8,unmatched_candidate,,14272,
4,10,8,unmatched_candidate,,14286,
5,5,4,matched,14943,14939,-4
5,5,4,unmatched_gt,14969,,
5,5,4,unmatched_gt,14982,,
5,5,4,unmatched_gt,15015,,
5,5,4,unmatched_gt,15035,,
5,5,4,unmatched_candidate,,14977,
5,5,4,unmatched_candidate,,15006,
5,5,4,unmatched_candidate,,15025,
5,10,8,matched,14943,14939,-4
5,10,8,matched,14982,14977,-5
5,10,8,unmatched_gt,14969,,
5,10,8,unmatched_gt,15015,,
5,10,8,unmatched_gt,15035,,
5,10,8,unmatched_candidate,,15006,
5,10,8,unmatched_candidate,,15025,
6,5,4,matched,15374,15374,0
6,5,4,unmatched_gt,15387,,
6,5,4,unmatched_gt,15416,,
6,5,4,unmatched_gt,15433,,
6,5,4,unmatched_candidate,,15409,
6,5,4,unmatched_candidate,,15454,
6,5,4,unmatched_candidate,,15502,
6,10,8,matched,15374,15374,0
6,10,8,matched,15416,15409,-7
6,10,8,unmatched_gt,15387,,
6,10,8,unmatched_gt,15433,,
6,10,8,unmatched_candidate,,15454,
6,10,8,unmatched_candidate,,15502,
7,5,4,matched,15840,15841,1
7,5,4,matched,15827,15825,-2
7,5,4,matched,15850,15854,4
7,5,4,unmatched_gt,15804,,
7,5,4,unmatched_gt,15861,,
7,5,4,unmatched_gt,15881,,
7,5,4,unmatched_candidate,,15809,
7,5,4,unmatched_candidate,,15873,
7,5,4,unmatched_candidate,,15905,
7,5,4,unmatched_candidate,,15918,
7,5,4,unmatched_candidate,,15937,
7,5,4,unmatched_candidate,,15966,
7,10,8,matched,15840,15841,1
7,10,8,matched,15827,15825,-2
7,10,8,matched,15850,15854,4
7,10,8,matched,15804,15809,5
7,10,8,matched,15881,15873,-8
7,10,8,unmatched_gt,15861,,
7,10,8,unmatched_candidate,,15905,
7,10,8,unmatched_candidate,,15918,
7,10,8,unmatched_candidate,,15937,
7,10,8,unmatched_candidate,,15966,
8,5,4,matched,16461,16462,1
8,5,4,matched,16657,16656,-1
8,5,4,matched,16772,16771,-1
8,5,4,matched,16500,16498,-2
8,5,4,matched,16637,16635,-2
8,5,4,matched,16799,16801,2
8,5,4,matched,16292,16289,-3
8,5,4,matched,16313,16310,-3
8,5,4,matched,16394,16391,-3
8,5,4,matched,16588,16585,-3
8,5,4,matched,16253,16257,4
8,5,4,matched,16427,16423,-4
8,5,4,matched,16535,16531,-4
8,5,4,unmatched_gt,16270,,
8,5,4,unmatched_gt,16359,,
8,5,4,unmatched_gt,16373,,
8,5,4,unmatched_gt,16477,,
8,5,4,unmatched_gt,16571,,
8,5,4,unmatched_gt,16616,,
8,5,4,unmatched_gt,16690,,
8,5,4,unmatched_gt,16726,,
8,5,4,unmatched_gt,16744,,
8,5,4,unmatched_candidate,,16321,
8,5,4,unmatched_candidate,,16577,
8,5,4,unmatched_candidate,,16606,
8,5,4,unmatched_candidate,,16625,
8,5,4,unmatched_candidate,,16685,
8,5,4,unmatched_candidate,,16718,
8,5,4,unmatched_candidate,,16737,
8,10,8,matched,16461,16462,1
8,10,8,matched,16657,16656,-1
8,10,8,matched,16772,16771,-1
8,10,8,matched,16500,16498,-2
8,10,8,matched,16637,16635,-2
8,10,8,matched,16799,16801,2
8,10,8,matched,16292,16289,-3
8,10,8,matched,16313,16310,-3
8,10,8,matched,16394,16391,-3
8,10,8,matched,16588,16585,-3
8,10,8,matched,16253,16257,4
8,10,8,matched,16427,16423,-4
8,10,8,matched,16535,16531,-4
8,10,8,matched,16690,16685,-5
8,10,8,matched,16571,16577,6
8,10,8,matched,16744,16737,-7
8,10,8,matched,16726,16718,-8
8,10,8,unmatched_gt,16270,,
8,10,8,unmatched_gt,16359,,
8,10,8,unmatched_gt,16373,,
8,10,8,unmatched_gt,16477,,
8,10,8,unmatched_gt,16616,,
8,10,8,unmatched_candidate,,16321,
8,10,8,unmatched_candidate,,16606,
8,10,8,unmatched_candidate,,16625,
9,5,4,matched,17423,17425,2
9,5,4,matched,17518,17516,-2
9,5,4,matched,17447,17444,-3
9,5,4,matched,17477,17474,-3
9,5,4,matched,17497,17493,-4
9,5,4,matched,17548,17544,-4
9,5,4,unmatched_gt,17558,,
9,5,4,unmatched_gt,17573,,
9,5,4,unmatched_gt,17596,,
9,5,4,unmatched_candidate,,17501,
9,5,4,unmatched_candidate,,17567,
9,5,4,unmatched_candidate,,17601,
9,5,4,unmatched_candidate,,17617,
9,10,8,matched,17423,17425,2
9,10,8,matched,17518,17516,-2
9,10,8,matched,17447,17444,-3
9,10,8,matched,17477,17474,-3
9,10,8,matched,17497,17493,-4
9,10,8,matched,17548,17544,-4
9,10,8,matched,17596,17601,5
9,10,8,matched,17573,17567,-6
9,10,8,unmatched_gt,17558,,
9,10,8,unmatched_candidate,,17501,
9,10,8,unmatched_candidate,,17617,
10,5,4,matched,18286,18286,0
10,5,4,matched,18048,18047,-1
10,5,4,matched,18075,18074,-1
10,5,4,matched,18442,18441,-1
10,5,4,matched,18468,18467,-1
10,5,4,matched,18528,18529,1
10,5,4,matched,18560,18559,-1
10,5,4,matched,18001,17999,-2
10,5,4,matched,18032,18030,-2
10,5,4,matched,18121,18119,-2
10,5,4,matched,18676,18674,-2
10,5,4,matched,18777,18775,-2
10,5,4,matched,18100,18097,-3
10,5,4,matched,18213,18210,-3
10,5,4,matched,18382,18379,-3
10,5,4,matched,18592,18589,-3
10,5,4,matched,18716,18713,-3
10,5,4,matched,18746,18743,-3
10,5,4,matched,18854,18851,-3
10,5,4,matched,18888,18885,-3
10,5,4,matched,18925,18922,-3
10,5,4,matched,18308,18304,-4
10,5,4,matched,18364,18360,-4
10,5,4,matched,18823,18819,-4
10,5,4,matched,18962,18958,-4
10,5,4,matched,19025,19021,-4
10,5,4,unmatched_gt,17990,,
10,5,4,unmatched_gt,18160,,
10,5,4,unmatched_gt,18197,,
10,5,4,unmatched_gt,18246,,
10,5,4,unmatched_gt,18266,,
10,5,4,unmatched_gt,18331,,
10,5,4,unmatched_gt,18350,,
10,5,4,unmatched_gt,18415,,
10,5,4,unmatched_gt,18486,,
10,5,4,unmatched_gt,18508,,
10,5,4,unmatched_gt,18629,,
10,5,4,unmatched_gt,18651,,
10,5,4,unmatched_gt,18797,,
10,5,4,unmatched_gt,18990,,
10,5,4,unmatched_gt,19062,,
10,5,4,unmatched_candidate,,17985,
10,5,4,unmatched_candidate,,18192,
10,5,4,unmatched_candidate,,18241,
10,5,4,unmatched_candidate,,18513,
10,5,4,unmatched_candidate,,18622,
10,5,4,unmatched_candidate,,18638,
10,5,4,unmatched_candidate,,18792,
10,5,4,unmatched_candidate,,19057,
10,5,4,unmatched_candidate,,19086,
10,5,4,unmatched_candidate,,19105,
10,5,4,unmatched_candidate,,19118,
10,10,8,matched,18286,18286,0
10,10,8,matched,18048,18047,-1
10,10,8,matched,18075,18074,-1
10,10,8,matched,18442,18441,-1
10,10,8,matched,18468,18467,-1
10,10,8,matched,18528,18529,1
10,10,8,matched,18560,18559,-1
10,10,8,matched,18001,17999,-2
10,10,8,matched,18032,18030,-2
10,10,8,matched,18121,18119,-2
10,10,8,matched,18676,18674,-2
10,10,8,matched,18777,18775,-2
10,10,8,matched,18100,18097,-3
10,10,8,matched,18213,18210,-3
10,10,8,matched,18382,18379,-3
10,10,8,matched,18592,18589,-3
10,10,8,matched,18716,18713,-3
10,10,8,matched,18746,18743,-3
10,10,8,matched,18854,18851,-3
10,10,8,matched,18888,18885,-3
10,10,8,matched,18925,18922,-3
10,10,8,matched,18308,18304,-4
10,10,8,matched,18364,18360,-4
10,10,8,matched,18823,18819,-4
10,10,8,matched,18962,18958,-4
10,10,8,matched,19025,19021,-4
10,10,8,matched,17990,17985,-5
10,10,8,matched,18197,18192,-5
10,10,8,matched,18246,18241,-5
10,10,8,matched,18508,18513,5
10,10,8,matched,18797,18792,-5
10,10,8,matched,19062,19057,-5
10,10,8,matched,18629,18622,-7
10,10,8,unmatched_gt,18160,,
10,10,8,unmatched_gt,18266,,
10,10,8,unmatched_gt,18331,,
10,10,8,unmatched_gt,18350,,
10,10,8,unmatched_gt,18415,,
10,10,8,unmatched_gt,18486,,
10,10,8,unmatched_gt,18651,,
10,10,8,unmatched_gt,18990,,
10,10,8,unmatched_candidate,,18638,
10,10,8,unmatched_candidate,,19086,
10,10,8,unmatched_candidate,,19105,
10,10,8,unmatched_candidate,,19118,
11,5,4,matched,19619,19619,0
11,5,4,matched,20212,20212,0
11,5,4,matched,19800,19799,-1
11,5,4,matched,20169,20168,-1
11,5,4,matched,20271,20270,-1
11,5,4,matched,20373,20372,-1
11,5,4,matched,19589,19587,-2
11,5,4,matched,19654,19652,-2
11,5,4,matched,19692,19694,2
11,5,4,matched,19724,19722,-2
11,5,4,matched,19858,19856,-2
11,5,4,matched,19999,19997,-2
11,5,4,matched,20016,20014,-2
11,5,4,matched,20069,20067,-2
11,5,4,matched,20131,20129,-2
11,5,4,matched,20298,20296,-2
11,5,4,matched,20320,20318,-2
11,5,4,matched,20427,20425,-2
11,5,4,matched,20460,20462,2
11,5,4,matched,19780,19777,-3
11,5,4,matched,19885,19882,-3
11,5,4,matched,19930,19927,-3
11,5,4,matched,19969,19966,-3
11,5,4,matched,20100,20097,-3
11,5,4,matched,20187,20184,-3
11,5,4,matched,19834,19838,4
11,5,4,matched,20042,20038,-4
11,5,4,matched,20349,20353,4
11,5,4,unmatched_gt,19583,,
11,5,4,unmatched_gt,19668,,
11,5,4,unmatched_gt,19751,,
11,5,4,unmatched_gt,19768,,
11,5,4,unmatched_gt,20248,,
11,5,4,unmatched_gt,20406,,
11,5,4,unmatched_candidate,,19745,
11,5,4,unmatched_candidate,,19788,
11,5,4,unmatched_candidate,,20238,
11,5,4,unmatched_candidate,,20334,
11,5,4,unmatched_candidate,,20398,
11,5,4,unmatched_candidate,,20446,
11,5,4,unmatched_candidate,,20489,
11,5,4,unmatched_candidate,,20510,
11,10,8,matched,19619,19619,0
11,10,8,matched,20212,20212,0
11,10,8,matched,19800,19799,-1
11,10,8,matched,20169,20168,-1
11,10,8,matched,20271,20270,-1
11,10,8,matched,20373,20372,-1
11,10,8,matched,19589,19587,-2
11,10,8,matched,19654,19652,-2
11,10,8,matched,19692,19694,2
11,10,8,matched,19724,19722,-2
11,10,8,matched,19858,19856,-2
11,10,8,matched,19999,19997,-2
11,10,8,matched,20016,20014,-2
11,10,8,matched,20069,20067,-2
11,10,8,matched,20131,20129,-2
11,10,8,matched,20298,20296,-2
11,10,8,matched,20320,20318,-2
11,10,8,matched,20427,20425,-2
11,10,8,matched,20460,20462,2
11,10,8,matched,19780,19777,-3
11,10,8,matched,19885,19882,-3
11,10,8,matched,19930,19927,-3
11,10,8,matched,19969,19966,-3
11,10,8,matched,20100,20097,-3
11,10,8,matched,20187,20184,-3
11,10,8,matched,19834,19838,4
11,10,8,matched,20042,20038,-4
11,10,8,matched,20349,20353,4
11,10,8,matched,19751,19745,-6
11,10,8,matched,20406,20398,-8
11,10,8,unmatched_gt,19583,,
11,10,8,unmatched_gt,19668,,
11,10,8,unmatched_gt,19768,,
11,10,8,unmatched_gt,20248,,
11,10,8,unmatched_candidate,,19788,
11,10,8,unmatched_candidate,,20238,
11,10,8,unmatched_candidate,,20334,
11,10,8,unmatched_candidate,,20446,
11,10,8,unmatched_candidate,,20489,
11,10,8,unmatched_candidate,,20510,
12,5,4,matched,21241,21241,0
12,5,4,matched,21427,21427,0
12,5,4,matched,21454,21454,0
12,5,4,matched,21585,21585,0
12,5,4,matched,21809,21809,0
12,5,4,matched,21951,21951,0
12,5,4,matched,21135,21134,-1
12,5,4,matched,21394,21393,-1
12,5,4,matched,21515,21514,-1
12,5,4,matched,21550,21549,-1
12,5,4,matched,21622,21621,-1
12,5,4,matched,21647,21646,-1
12,5,4,matched,22017,22016,-1
12,5,4,matched,22080,22079,-1
12,5,4,matched,21054,21052,-2
12,5,4,matched,21084,21086,2
12,5,4,matched,21108,21106,-2
12,5,4,matched,21169,21167,-2
12,5,4,matched,21202,21200,-2
12,5,4,matched,21344,21342,-2
12,5,4,matched,21484,21482,-2
12,5,4,matched,21724,21722,-2
12,5,4,matched,21784,21782,-2
12,5,4,matched,21833,21831,-2
12,5,4,matched,21258,21255,-3
12,5,4,matched,21316,21313,-3
12,5,4,matched,21368,21365,-3
12,5,4,matched,21672,21669,-3
12,5,4,matched,21700,21697,-3
12,5,4,matched,21912,21915,3
12,5,4,matched,21024,21020,-4
12,5,4,matched,21752,21748,-4
12,5,4,matched,21859,21855,-4
12,5,4,unmatched_gt,21006,,
12,5,4,unmatched_gt,21145,,
12,5,4,unmatched_gt,21290,,
12,5,4,unmatched_gt,21926,,
12,5,4,unmatched_gt,21983,,
12,5,4,unmatched_gt,22048,,
12,5,4,unmatched_candidate,,20961,
12,5,4,unmatched_candidate,,20974,
12,5,4,unmatched_candidate,,20990,
12,5,4,unmatched_candidate,,21150,
12,5,4,unmatched_candidate,,21297,
12,5,4,unmatched_candidate,,21713,
12,5,4,unmatched_candidate,,22097,
12,5,4,unmatched_candidate,,22110,
12,10,8,matched,21241,21241,0
12,10,8,matched,21427,21427,0
12,10,8,matched,21454,21454,0
12,10,8,matched,21585,21585,0
12,10,8,matched,21809,21809,0
12,10,8,matched,21951,21951,0
12,10,8,matched,21135,21134,-1
12,10,8,matched,21394,21393,-1
12,10,8,matched,21515,21514,-1
12,10,8,matched,21550,21549,-1
12,10,8,matched,21622,21621,-1
12,10,8,matched,21647,21646,-1
12,10,8,matched,22017,22016,-1
12,10,8,matched,22080,22079,-1
12,10,8,matched,21054,21052,-2
12,10,8,matched,21084,21086,2
12,10,8,matched,21108,21106,-2
12,10,8,matched,21169,21167,-2
12,10,8,matched,21202,21200,-2
12,10,8,matched,21344,21342,-2
12,10,8,matched,21484,21482,-2
12,10,8,matched,21724,21722,-2
12,10,8,matched,21784,21782,-2
12,10,8,matched,21833,21831,-2
12,10,8,matched,21258,21255,-3
12,10,8,matched,21316,21313,-3
12,10,8,matched,21368,21365,-3
12,10,8,matched,21672,21669,-3
12,10,8,matched,21700,21697,-3
12,10,8,matched,21912,21915,3
12,10,8,matched,21024,21020,-4
12,10,8,matched,21752,21748,-4
12,10,8,matched,21859,21855,-4
12,10,8,matched,21145,21150,5
12,10,8,matched,21290,21297,7
12,10,8,unmatched_gt,21006,,
12,10,8,unmatched_gt,21926,,
12,10,8,unmatched_gt,21983,,
12,10,8,unmatched_gt,22048,,
12,10,8,unmatched_candidate,,20961,
12,10,8,unmatched_candidate,,20974,
12,10,8,unmatched_candidate,,20990,
12,10,8,unmatched_candidate,,21713,
12,10,8,unmatched_candidate,,22097,
12,10,8,unmatched_candidate,,22110,
13,5,4,matched,23337,23337,0
13,5,4,matched,23254,23253,-1
13,5,4,matched,23288,23289,1
13,5,4,matched,23071,23073,2
13,5,4,matched,23095,23093,-2
13,5,4,matched,23224,23222,-2
13,5,4,matched,23118,23115,-3
13,5,4,matched,23206,23203,-3
13,5,4,matched,23314,23311,-3
13,5,4,matched,23378,23375,-3
13,5,4,matched,23058,23054,-4
13,5,4,unmatched_gt,23166,,
13,5,4,unmatched_gt,23178,,
13,5,4,unmatched_gt,23412,,
13,5,4,unmatched_candidate,,23185,
13,5,4,unmatched_candidate,,23422,
13,10,8,matched,23337,23337,0
13,10,8,matched,23254,23253,-1
13,10,8,matched,23288,23289,1
13,10,8,matched,23071,23073,2
13,10,8,matched,23095,23093,-2
13,10,8,matched,23224,23222,-2
13,10,8,matched,23118,23115,-3
13,10,8,matched,23206,23203,-3
13,10,8,matched,23314,23311,-3
13,10,8,matched,23378,23375,-3
13,10,8,matched,23058,23054,-4
13,10,8,matched,23178,23185,7
13,10,8,unmatched_gt,23166,,
13,10,8,unmatched_gt,23412,,
13,10,8,unmatched_candidate,,23422,
14,5,4,matched,23890,23889,-1
14,5,4,matched,23977,23976,-1
14,5,4,matched,24043,24042,-1
14,5,4,matched,24071,24070,-1
14,5,4,matched,24112,24113,1
14,5,4,matched,24197,24196,-1
14,5,4,matched,23917,23915,-2
14,5,4,matched,24005,24003,-2
14,5,4,matched,24137,24135,-2
14,5,4,matched,24235,24233,-2
14,5,4,matched,24257,24255,-2
14,5,4,matched,24089,24085,-4
14,5,4,matched,24160,24156,-4
14,5,4,matched,24210,24206,-4
14,5,4,unmatched_gt,23852,,
14,5,4,unmatched_gt,23864,,
14,5,4,unmatched_gt,23955,,
14,5,4,unmatched_gt,24312,,
14,5,4,unmatched_candidate,,23857,
14,5,4,unmatched_candidate,,23950,
14,5,4,unmatched_candidate,,24123,
14,5,4,unmatched_candidate,,24318,
14,10,8,matched,23890,23889,-1
14,10,8,matched,23977,23976,-1
14,10,8,matched,24043,24042,-1
14,10,8,matched,24071,24070,-1
14,10,8,matched,24112,24113,1
14,10,8,matched,24197,24196,-1
14,10,8,matched,23917,23915,-2
14,10,8,matched,24005,24003,-2
14,10,8,matched,24137,24135,-2
14,10,8,matched,24235,24233,-2
14,10,8,matched,24257,24255,-2
14,10,8,matched,24089,24085,-4
14,10,8,matched,24160,24156,-4
14,10,8,matched,24210,24206,-4
14,10,8,matched,23852,23857,5
14,10,8,matched,23955,23950,-5
14,10,8,matched,24312,24318,6
14,10,8,unmatched_gt,23864,,
14,10,8,unmatched_candidate,,24123,
15,5,4,matched,24990,24990,0
15,5,4,matched,25449,25449,0
15,5,4,matched,25860,25860,0
15,5,4,matched,24978,24977,-1
15,5,4,matched,25042,25041,-1
15,5,4,matched,25093,25092,-1
15,5,4,matched,25280,25279,-1
15,5,4,matched,25352,25351,-1
15,5,4,matched,25490,25489,-1
15,5,4,matched,25737,25736,-1
15,5,4,matched,25804,25805,1
15,5,4,matched,25928,25927,-1
15,5,4,matched,25017,25015,-2
15,5,4,matched,25187,25185,-2
15,5,4,matched,25424,25422,-2
15,5,4,matched,25695,25693,-2
15,5,4,matched,25712,25710,-2
15,5,4,matched,25763,25761,-2
15,5,4,matched,25949,25947,-2
15,5,4,matched,25116,25113,-3
15,5,4,matched,25154,25151,-3
15,5,4,matched,25467,25470,3
15,5,4,matched,25668,25665,-3
15,5,4,matched,25969,25966,-3
15,5,4,matched,26031,26028,-3
15,5,4,matched,25070,25066,-4
15,5,4,matched,25213,25209,-4
15,5,4,matched,25239,25235,-4
15,5,4,matched,25512,25508,-4
15,5,4,matched,25581,25585,4
15,5,4,unmatched_gt,25320,,
15,5,4,unmatched_gt,25382,,
15,5,4,unmatched_gt,25403,,
15,5,4,unmatched_gt,25570,,
15,5,4,unmatched_gt,25599,,
15,5,4,unmatched_gt,25620,,
15,5,4,unmatched_gt,25643,,
15,5,4,unmatched_gt,25836,,
15,5,4,unmatched_gt,25889,,
15,5,4,unmatched_gt,26007,,
15,5,4,unmatched_candidate,,25398,
15,5,4,unmatched_candidate,,25594,
15,5,4,unmatched_candidate,,25638,
15,5,4,unmatched_candidate,,25841,
15,5,4,unmatched_candidate,,26017,
15,5,4,unmatched_candidate,,26057,
15,10,8,matched,24990,24990,0
15,10,8,matched,25449,25449,0
15,10,8,matched,25860,25860,0
15,10,8,matched,24978,24977,-1
15,10,8,matched,25042,25041,-1
15,10,8,matched,25093,25092,-1
