rally_id,horizon_seconds,horizon_frames,final_contact_frame,requested_end_frame,safe_end_frame,effective_end_frame,closure_reasons,strict_landing_frame,strict_landing_x_norm,strict_landing_y_norm,strict_landing_half,strict_landing_at_border,strict_landing_net_ender,capped_landing_frame,capped_landing_x_norm,capped_landing_y_norm,capped_landing_half,capped_landing_at_border,capped_landing_net_ender,strict_verdict,strict_winner,strict_verdict_source,capped_verdict,capped_winner,capped_verdict_source,landing_changed,winner_changed
19,2.0,50,31827,31877,31889,31877,horizon_cap,31848,1.0454211030640068,0.8984888081044348,Bot,false,false,31848,1.0454211030640068,0.8984888081044348,Bot,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
19,3.0,75,31827,31902,31889,31889,definitive_exclusion,31848,1.0454211030640068,0.8984888081044348,Bot,false,false,31848,1.0454211030640068,0.8984888081044348,Bot,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
20,1.0,25,32622,32647,32628,32628,definitive_exclusion,32624,0.7283353202702382,-0.05031835530163359,Top,false,false,32624,0.7283353202702382,-0.05031835530163359,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
20,2.0,50,32622,32672,32628,32628,definitive_exclusion,32624,0.7283353202702382,-0.05031835530163359,Top,false,false,32624,0.7283353202702382,-0.05031835530163359,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
20,3.0,75,32622,32697,32628,32628,definitive_exclusion,32624,0.7283353202702382,-0.05031835530163359,Top,false,false,32624,0.7283353202702382,-0.05031835530163359,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
22,1.0,25,34110,34135,34117,34117,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
22,2.0,50,34110,34160,34117,34117,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
22,3.0,75,34110,34185,34117,34117,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
23,1.0,25,35297,35322,35309,35309,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
23,2.0,50,35297,35347,35309,35309,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
23,3.0,75,35297,35372,35309,35309,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
24,1.0,25,36081,36106,36106,36106,horizon_cap+definitive_exclusion,36095,0.4570846518307637,-0.4465385495400425,Top,false,false,36095,0.4570846518307637,-0.4465385495400425,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
24,2.0,50,36081,36131,36106,36106,definitive_exclusion,36095,0.4570846518307637,-0.4465385495400425,Top,false,false,36095,0.4570846518307637,-0.4465385495400425,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
24,3.0,75,36081,36156,36106,36106,definitive_exclusion,36095,0.4570846518307637,-0.4465385495400425,Top,false,false,36095,0.4570846518307637,-0.4465385495400425,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
25,1.0,25,37777,37802,37783,37783,definitive_exclusion,37782,0.4351178604783285,-0.6534934609116108,Top,false,false,37782,0.4351178604783285,-0.6534934609116108,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
25,2.0,50,37777,37827,37783,37783,definitive_exclusion,37782,0.4351178604783285,-0.6534934609116108,Top,false,false,37782,0.4351178604783285,-0.6534934609116108,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
25,3.0,75,37777,37852,37783,37783,definitive_exclusion,37782,0.4351178604783285,-0.6534934609116108,Top,false,false,37782,0.4351178604783285,-0.6534934609116108,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
26,1.0,25,38508,38533,38540,38533,horizon_cap,38539,0.18240820052413165,0.32947763373201966,Top,false,false,38532,0.15938175163128768,0.16779164758579346,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,true,false
26,2.0,50,38508,38558,38540,38540,sustained_loss,38539,0.18240820052413165,0.32947763373201966,Top,false,false,38539,0.18240820052413165,0.32947763373201966,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
26,3.0,75,38508,38583,38540,38540,sustained_loss,38539,0.18240820052413165,0.32947763373201966,Top,false,false,38539,0.18240820052413165,0.32947763373201966,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
27,1.0,25,40177,40202,40202,40202,horizon_cap+definitive_exclusion,40183,0.09912345015955115,0.7366310496162677,Bot,false,false,40183,0.09912345015955115,0.7366310496162677,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
27,2.0,50,40177,40227,40202,40202,definitive_exclusion,40183,0.09912345015955115,0.7366310496162677,Bot,false,false,40183,0.09912345015955115,0.7366310496162677,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
27,3.0,75,40177,40252,40202,40202,definitive_exclusion,40183,0.09912345015955115,0.7366310496162677,Bot,false,false,40183,0.09912345015955115,0.7366310496162677,Bot,false,false,won,Bot,next_server,won,Bot,next_server,false,false
28,1.0,25,41230,41255,41248,41248,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
28,2.0,50,41230,41280,41248,41248,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
28,3.0,75,41230,41305,41248,41248,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
29,1.0,25,43078,43103,43118,43103,horizon_cap,43102,0.19512568408048275,0.9706267730555859,Bot,false,false,43102,0.19512568408048275,0.9706267730555859,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
29,2.0,50,43078,43128,43118,43118,definitive_exclusion,43102,0.19512568408048275,0.9706267730555859,Bot,false,false,43102,0.19512568408048275,0.9706267730555859,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
29,3.0,75,43078,43153,43118,43118,definitive_exclusion,43102,0.19512568408048275,0.9706267730555859,Bot,false,false,43102,0.19512568408048275,0.9706267730555859,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
30,1.0,25,43825,43850,43830,43830,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
30,2.0,50,43825,43875,43830,43830,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
30,3.0,75,43825,43900,43830,43830,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
32,1.0,25,44850,44875,44854,44854,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
32,2.0,50,44850,44900,44854,44854,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
32,3.0,75,44850,44925,44854,44854,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
33,1.0,25,48606,48631,48633,48631,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
33,2.0,50,48606,48656,48633,48633,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
33,3.0,75,48606,48681,48633,48633,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
34,1.0,25,49118,49143,49127,49127,definitive_exclusion,49120,0.6132045152484822,-0.09287574748705586,Top,false,false,49120,0.6132045152484822,-0.09287574748705586,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
34,2.0,50,49118,49168,49127,49127,definitive_exclusion,49120,0.6132045152484822,-0.09287574748705586,Top,false,false,49120,0.6132045152484822,-0.09287574748705586,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
34,3.0,75,49118,49193,49127,49127,definitive_exclusion,49120,0.6132045152484822,-0.09287574748705586,Top,false,false,49120,0.6132045152484822,-0.09287574748705586,Top,false,false,lost,Top,next_server,lost,Top,next_server,false,false
35,1.0,25,49713,49738,49744,49738,horizon_cap,,,,,,,,,,,,,,,,,,,false,false
35,2.0,50,49713,49763,49744,49744,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
35,3.0,75,49713,49788,49744,49744,definitive_exclusion,,,,,,,,,,,,,,,,,,,false,false
37,1.0,25,50401,50426,50412,50412,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
37,2.0,50,50401,50451,50412,50412,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
37,3.0,75,50401,50476,50412,50412,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
38,1.0,25,50926,50951,50944,50944,definitive_exclusion,50935,0.4353357762244626,-0.6389774767038252,Top,false,false,50935,0.4353357762244626,-0.6389774767038252,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
38,2.0,50,50926,50976,50944,50944,definitive_exclusion,50935,0.4353357762244626,-0.6389774767038252,Top,false,false,50935,0.4353357762244626,-0.6389774767038252,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
38,3.0,75,50926,51001,50944,50944,definitive_exclusion,50935,0.4353357762244626,-0.6389774767038252,Top,false,false,50935,0.4353357762244626,-0.6389774767038252,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
39,1.0,25,51713,51738,51720,51720,sustained_loss,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
39,2.0,50,51713,51763,51720,51720,sustained_loss,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
39,3.0,75,51713,51788,51720,51720,sustained_loss,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
40,1.0,25,52497,52522,52521,52521,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
40,2.0,50,52497,52547,52521,52521,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
40,3.0,75,52497,52572,52521,52521,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
41,1.0,25,53697,53722,53731,53722,horizon_cap,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
41,2.0,50,53697,53747,53731,53731,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
41,3.0,75,53697,53772,53731,53731,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
42,1.0,25,55454,55479,55463,55463,definitive_exclusion,55456,0.8321069816328444,-0.2572185226479004,Top,false,false,55456,0.8321069816328444,-0.2572185226479004,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
42,2.0,50,55454,55504,55463,55463,definitive_exclusion,55456,0.8321069816328444,-0.2572185226479004,Top,false,false,55456,0.8321069816328444,-0.2572185226479004,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
42,3.0,75,55454,55529,55463,55463,definitive_exclusion,55456,0.8321069816328444,-0.2572185226479004,Top,false,false,55456,0.8321069816328444,-0.2572185226479004,Top,false,false,lost,Bot,landing_geometry,lost,Bot,landing_geometry,false,false
44,1.0,25,56414,56439,56431,56431,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
44,2.0,50,56414,56464,56431,56431,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
44,3.0,75,56414,56489,56431,56431,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
45,1.0,25,57198,57223,57212,57212,definitive_exclusion,57208,1.5096340576793748,-0.07541647244621925,Top,false,false,57208,1.5096340576793748,-0.07541647244621925,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
45,2.0,50,57198,57248,57212,57212,definitive_exclusion,57208,1.5096340576793748,-0.07541647244621925,Top,false,false,57208,1.5096340576793748,-0.07541647244621925,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
45,3.0,75,57198,57273,57212,57212,definitive_exclusion,57208,1.5096340576793748,-0.07541647244621925,Top,false,false,57208,1.5096340576793748,-0.07541647244621925,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
46,1.0,25,58145,58170,58146,58146,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
46,2.0,50,58145,58195,58146,58146,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
46,3.0,75,58145,58220,58146,58146,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
47,1.0,25,58990,59015,59031,59015,horizon_cap,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
47,2.0,50,58990,59040,59031,59031,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
47,3.0,75,58990,59065,59031,59031,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
48,1.0,25,59630,59655,59642,59642,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
48,2.0,50,59630,59680,59642,59642,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
48,3.0,75,59630,59705,59642,59642,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
49,1.0,25,60267,60292,60294,60292,horizon_cap,60271,0.4570846518307637,-0.4465385495400425,Top,false,false,60271,0.4570846518307637,-0.4465385495400425,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
49,2.0,50,60267,60317,60294,60294,definitive_exclusion,60271,0.4570846518307637,-0.4465385495400425,Top,false,false,60271,0.4570846518307637,-0.4465385495400425,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
49,3.0,75,60267,60342,60294,60294,definitive_exclusion,60271,0.4570846518307637,-0.4465385495400425,Top,false,false,60271,0.4570846518307637,-0.4465385495400425,Top,false,false,lost,Bot,next_server,lost,Bot,next_server,false,false
50,1.0,25,63102,63127,63116,63116,definitive_exclusion,63106,-0.1222848520299504,0.024878714086582564,Top,false,false,63106,-0.1222848520299504,0.024878714086582564,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
50,2.0,50,63102,63152,63116,63116,definitive_exclusion,63106,-0.1222848520299504,0.024878714086582564,Top,false,false,63106,-0.1222848520299504,0.024878714086582564,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
50,3.0,75,63102,63177,63116,63116,definitive_exclusion,63106,-0.1222848520299504,0.024878714086582564,Top,false,false,63106,-0.1222848520299504,0.024878714086582564,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
51,1.0,25,64238,64263,64269,64263,horizon_cap,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
51,2.0,50,64238,64288,64269,64269,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
51,3.0,75,64238,64313,64269,64269,definitive_exclusion,,,,,,,,,,,,,won,Bot,next_server,won,Bot,next_server,false,false
52,1.0,25,65502,65527,65519,65519,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
52,2.0,50,65502,65552,65519,65519,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
52,3.0,75,65502,65577,65519,65519,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
53,1.0,25,66257,66282,66309,66282,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
53,2.0,50,66257,66307,66309,66307,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
53,3.0,75,66257,66332,66309,66309,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
54,1.0,25,66942,66967,66952,66952,sustained_loss,66944,0.7983749728525752,-0.029415414490290268,Top,false,false,66944,0.7983749728525752,-0.029415414490290268,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
54,2.0,50,66942,66992,66952,66952,sustained_loss,66944,0.7983749728525752,-0.029415414490290268,Top,false,false,66944,0.7983749728525752,-0.029415414490290268,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
54,3.0,75,66942,67017,66952,66952,sustained_loss,66944,0.7983749728525752,-0.029415414490290268,Top,false,false,66944,0.7983749728525752,-0.029415414490290268,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
55,1.0,25,68718,68743,68722,68722,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
55,2.0,50,68718,68768,68722,68722,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
55,3.0,75,68718,68793,68722,68722,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
56,1.0,25,70966,70991,71004,70991,horizon_cap,70980,0.8299730955082897,0.30585530722315807,Top,false,false,70980,0.8299730955082897,0.30585530722315807,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
56,2.0,50,70966,71016,71004,71004,definitive_exclusion,70980,0.8299730955082897,0.30585530722315807,Top,false,false,70980,0.8299730955082897,0.30585530722315807,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
56,3.0,75,70966,71041,71004,71004,definitive_exclusion,70980,0.8299730955082897,0.30585530722315807,Top,false,false,70980,0.8299730955082897,0.30585530722315807,Top,false,false,won,Top,next_server,won,Top,next_server,false,false
57,1.0,25,71710,71735,71739,71735,horizon_cap,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
57,2.0,50,71710,71760,71739,71739,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
57,3.0,75,71710,71785,71739,71739,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
58,1.0,25,72286,72311,72306,72306,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
58,2.0,50,72286,72336,72306,72306,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
58,3.0,75,72286,72361,72306,72306,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
59,1.0,25,73886,73911,73909,73909,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
59,2.0,50,73886,73936,73909,73909,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
59,3.0,75,73886,73961,73909,73909,definitive_exclusion,,,,,,,,,,,,,won,Top,next_server,won,Top,next_server,false,false
60,1.0,25,74654,74679,74667,74667,definitive_exclusion,74663,0.4353357762244626,-0.6389774767038252,Top,false,false,74663,0.4353357762244626,-0.6389774767038252,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
60,2.0,50,74654,74704,74667,74667,definitive_exclusion,74663,0.4353357762244626,-0.6389774767038252,Top,false,false,74663,0.4353357762244626,-0.6389774767038252,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
60,3.0,75,74654,74729,74667,74667,definitive_exclusion,74663,0.4353357762244626,-0.6389774767038252,Top,false,false,74663,0.4353357762244626,-0.6389774767038252,Top,false,false,won,Bot,next_server,won,Bot,next_server,false,false
61,1.0,25,75614,75639,75638,75638,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
61,2.0,50,75614,75664,75638,75638,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
61,3.0,75,75614,75689,75638,75638,definitive_exclusion,,,,,,,,,,,,,lost,Bot,next_server,lost,Bot,next_server,false,false
62,1.0,25,77102,77127,77151,77127,horizon_cap,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
62,2.0,50,77102,77152,77151,77151,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
62,3.0,75,77102,77177,77151,77151,definitive_exclusion,,,,,,,,,,,,,lost,Top,next_server,lost,Top,next_server,false,false
63,1.0,25,77922,77947,77933,77933,definitive_exclusion,77932,1.2565668267774452,0.9924814771354593,Bot,false,false,77932,1.2565668267774452,0.9924814771354593,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
63,2.0,50,77922,77972,77933,77933,definitive_exclusion,77932,1.2565668267774452,0.9924814771354593,Bot,false,false,77932,1.2565668267774452,0.9924814771354593,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
63,3.0,75,77922,77997,77933,77933,definitive_exclusion,77932,1.2565668267774452,0.9924814771354593,Bot,false,false,77932,1.2565668267774452,0.9924814771354593,Bot,false,false,won,Top,next_server,won,Top,next_server,false,false
