video_id,case_id,court_parent,scene_index,start_frame,end_frame,n_frames,sampled_frame_indices,quad_source,raw_tl_x,raw_tl_y,raw_tr_x,raw_tr_y,raw_br_x,raw_br_y,raw_bl_x,raw_bl_y,peak_tl,peak_tr,peak_br,peak_bl,corner_source_tl,corner_source_tr,corner_source_br,corner_source_bl,fallback_reproj_line_px,fallback_reproj_anchor_px,fallback_gate_line_frac,fallback_gate_anchor_frac,fallback_n_lines_used,fallback_n_correspondences,fallback_max_sagitta_px,exactly_two_frame_count,exactly_two_frame_fraction,scene_valid,consensus_distance_px,consensus_flagged,active_tl_x,active_tl_y,active_tr_x,active_tr_y,active_br_x,active_br_y,active_bl_x,active_bl_y
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,13,4232,4314,82,"[4236,4244,4252,4260,4268,4277,4285,4293,4301,4309]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,14,4314,4404,90,"[4318,4327,4336,4345,4354,4363,4372,4381,4390,4399]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,15,4404,9933,5529,"[4680,5233,5786,6339,6892,7444,7997,8550,9103,9656]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,16,9933,10147,214,"[9943,9965,9986,10007,10029,10050,10072,10093,10114,10136]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,17,10147,10273,126,"[10153,10165,10178,10191,10203,10216,10228,10241,10254,10266]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,18,10273,10496,223,"[10284,10306,10328,10351,10373,10395,10417,10440,10462,10484]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,19,10496,11330,834,"[10537,10621,10704,10787,10871,10954,11038,11121,11204,11288]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,20,11330,11668,338,"[11346,11380,11414,11448,11482,11515,11549,11583,11617,11651]",model,163.7722625732422,123.3842544555664,345.5155029296875,122.70498657226562,389.56622314453125,271.4639587402344,123.05816650390625,269.1319885253906,0.30488818883895874,0.1794605553150177,0.1815885305404663,0.14475643634796143,model,model,model,model,,,,,,,,333,0.985207100591716,true,0.44957673279946403,false,163.7722625732422,123.3842544555664,345.5155029296875,122.70498657226562,389.56622314453125,271.4639587402344,123.05816650390625,269.1319885253906
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,21,11668,11837,169,"[11676,11693,11710,11727,11744,11760,11777,11794,11811,11828]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,22,11837,11877,40,"[11839,11843,11847,11851,11855,11859,11863,11867,11871,11875]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,23,11877,12004,127,"[11883,11896,11908,11921,11934,11946,11959,11972,11984,11997]",model,163.68142700195312,123.47501373291016,345.58026123046875,122.78689575195312,389.36285400390625,270.9212341308594,123.04118347167969,268.7127685546875,0.2666010856628418,0.20511335134506226,0.1798865795135498,0.15842345356941223,model,model,model,model,,,,,,,,126,0.9921259842519685,true,0.19938221251759855,false,163.68142700195312,123.47501373291016,345.58026123046875,122.78689575195312,389.36285400390625,270.9212341308594,123.04118347167969,268.7127685546875
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,24,12004,12082,78,"[12007,12015,12023,12031,12039,12046,12054,12062,12070,12078]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,25,12082,12201,119,"[12087,12099,12111,12123,12135,12147,12159,12171,12183,12195]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,26,12201,12287,86,"[12205,12213,12222,12231,12239,12248,12256,12265,12274,12282]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,27,12287,12986,699,"[12321,12391,12461,12531,12601,12671,12741,12811,12881,12951]",model,163.76272583007812,123.41788482666016,345.81365966796875,122.89290618896484,389.430419921875,271.0696105957031,122.73008728027344,268.7099609375,0.2859930396080017,0.15872490406036377,0.17488117516040802,0.13579359650611877,model,model,model,model,,,,,,,,692,0.9899856938483548,true,0.20170231916990228,false,163.76272583007812,123.41788482666016,345.81365966796875,122.89290618896484,389.430419921875,271.0696105957031,122.73008728027344,268.7099609375
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,28,12986,13429,443,"[13008,13052,13096,13141,13185,13229,13273,13318,13362,13406]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,29,13429,13585,156,"[13436,13452,13468,13483,13499,13514,13530,13546,13561,13577]",model,163.7251739501953,123.43563842773438,345.64288330078125,122.88966369628906,389.3497314453125,271.028564453125,122.87179565429688,268.95416259765625,0.29219934344291687,0.19391115009784698,0.17755872011184692,0.14264464378356934,model,model,model,model,,,,,,,,156,1.0,true,0.21471707784786398,false,163.7251739501953,123.43563842773438,345.64288330078125,122.88966369628906,389.3497314453125,271.028564453125,122.87179565429688,268.95416259765625
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,30,13585,13623,38,"[13586,13590,13594,13598,13602,13605,13609,13613,13617,13621]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,31,13623,14290,667,"[13656,13723,13789,13856,13923,13989,14056,14123,14189,14256]",model,163.7761688232422,123.39958190917969,345.6094665527344,122.7612075805664,389.3796691894531,270.8458251953125,122.85325622558594,268.8555908203125,0.2829277813434601,0.16028493642807007,0.19253982603549957,0.12555676698684692,model,model,model,model,,,,,,,,517,0.775112443778111,true,0.19713174884983742,false,163.7761688232422,123.39958190917969,345.6094665527344,122.7612075805664,389.3796691894531,270.8458251953125,122.85325622558594,268.8555908203125
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,32,14290,14321,31,"[14291,14294,14297,14300,14303,14307,14310,14313,14316,14319]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,33,14321,14510,189,"[14330,14349,14368,14387,14406,14424,14443,14462,14481,14500]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,34,14510,14542,32,"[14511,14514,14518,14521,14524,14527,14530,14534,14537,14540]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,35,14542,14873,331,"[14558,14591,14624,14657,14690,14724,14757,14790,14823,14856]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,36,14873,14938,65,"[14876,14882,14889,14895,14902,14908,14915,14921,14928,14934]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,37,14938,15085,147,"[14945,14960,14974,14989,15004,15018,15033,15048,15062,15077]",model,163.7452392578125,123.41302490234375,345.9000244140625,122.91629028320312,389.4493408203125,271.0742492675781,122.79042053222656,268.66375732421875,0.29243528842926025,0.180284321308136,0.17658302187919617,0.13001245260238647,model,model,model,model,,,,,,,,147,1.0,true,0.2898187205755015,false,163.7452392578125,123.41302490234375,345.9000244140625,122.91629028320312,389.4493408203125,271.0742492675781,122.79042053222656,268.66375732421875
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,38,15085,15288,203,"[15095,15115,15135,15156,15176,15196,15216,15237,15257,15277]",fallback,373.91717529296875,17.425315856933594,474.621826171875,17.748994827270508,354.43402099609375,273.27911376953125,215.9510498046875,283.8727111816406,0.005558524746447802,0.004440089222043753,0.1668349951505661,0.04563961923122406,fallback,fallback,model,model,1.1931171880366662,6.103421626564702e-06,0.0020310385820616977,1.0389830043888125e-08,4,6,2.5193607342263746,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,39,15288,15363,75,"[15291,15299,15306,15314,15321,15329,15336,15344,15351,15359]",fallback,208.59939575195312,60.79963302612305,205.14620971679688,66.04191589355469,379.2073059082031,165.08645629882812,232.17745971679688,133.61404418945312,0.03597627207636833,0.00461215153336525,0.03550100699067116,0.014734138734638691,model,fallback,model,fallback,5.50370749109598,1.0489743752237344,0.009368939087360126,0.0017856648525693649,5,12,11.158119369334116,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,40,15363,15508,145,"[15370,15384,15399,15413,15428,15442,15457,15471,15486,15500]",model,163.81643676757812,123.42762756347656,345.6773376464844,122.78814697265625,389.49267578125,271.19970703125,122.97640991210938,268.74713134765625,0.28577420115470886,0.18078243732452393,0.17150017619132996,0.1412276327610016,model,model,model,model,,,,,,,,143,0.9862068965517241,true,0.17650668867762537,false,163.81643676757812,123.42762756347656,345.6773376464844,122.78814697265625,389.49267578125,271.19970703125,122.97640991210938,268.74713134765625
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,41,15508,15779,271,"[15521,15548,15575,15602,15629,15657,15684,15711,15738,15765]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,42,15779,15969,190,"[15788,15807,15826,15845,15864,15883,15902,15921,15940,15959]",model,163.7559814453125,123.42108154296875,345.5514221191406,122.76724243164062,389.47705078125,271.2174072265625,122.91493225097656,268.65301513671875,0.2894328236579895,0.2112922966480255,0.17306894063949585,0.13353347778320312,model,model,model,model,,,,,,,,186,0.9789473684210527,true,0.18747985503140677,false,163.7559814453125,123.42108154296875,345.5514221191406,122.76724243164062,389.47705078125,271.2174072265625,122.91493225097656,268.65301513671875
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,43,15969,16154,185,"[15978,15996,16015,16033,16052,16070,16089,16107,16126,16144]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,44,16154,16230,76,"[16157,16165,16173,16180,16188,16195,16203,16211,16218,16226]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,45,16230,16834,604,"[16260,16320,16381,16441,16501,16562,16622,16683,16743,16803]",model,163.78244018554688,123.43209838867188,345.65191650390625,122.7394790649414,389.4519348144531,271.1081237792969,122.81777954101562,268.8668212890625,0.2830490469932556,0.17921392619609833,0.17367178201675415,0.13315778970718384,model,model,model,model,,,,,,,,594,0.9834437086092715,true,0.12822736462179965,false,163.78244018554688,123.43209838867188,345.65191650390625,122.7394790649414,389.4519348144531,271.1081237792969,122.81777954101562,268.8668212890625
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,46,16834,17420,586,"[16863,16921,16980,17039,17097,17156,17214,17273,17332,17390]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,47,17420,17662,242,"[17432,17456,17480,17504,17528,17553,17577,17601,17625,17649]",model,163.81385803222656,123.3448486328125,345.6460876464844,122.77339172363281,389.40826416015625,270.99810791015625,122.96467590332031,268.7101745605469,0.3195844888687134,0.1845998764038086,0.19076961278915405,0.1396006941795349,model,model,model,model,,,,,,,,223,0.9214876033057852,true,0.12476436027073647,false,163.81385803222656,123.3448486328125,345.6460876464844,122.77339172363281,389.40826416015625,270.99810791015625,122.96467590332031,268.7101745605469
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,48,17662,17757,95,"[17666,17676,17685,17695,17704,17714,17723,17733,17742,17752]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,49,17757,17980,223,"[17768,17790,17812,17835,17857,17879,17901,17924,17946,17968]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,50,17980,18133,153,"[17987,18002,18018,18033,18048,18064,18079,18094,18110,18125]",model,163.72760009765625,123.51716613769531,345.6595458984375,122.86087799072266,389.3857421875,270.9729919433594,122.77201843261719,268.89068603515625,0.2663803696632385,0.1768522709608078,0.17473876476287842,0.14167927205562592,model,model,model,model,,,,,,,,153,1.0,true,0.16578365012319277,false,163.72760009765625,123.51716613769531,345.6595458984375,122.86087799072266,389.3857421875,270.9729919433594,122.77201843261719,268.89068603515625
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,51,18133,18166,33,"[18134,18137,18141,18144,18147,18151,18154,18157,18161,18164]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,52,18166,19134,968,"[18214,18311,18408,18504,18601,18698,18795,18892,18988,19085]",model,163.76136779785156,123.43559265136719,345.6171875,122.67088317871094,389.429443359375,271.05303955078125,122.83136749267578,268.89862060546875,0.2838830351829529,0.1921757459640503,0.17704126238822937,0.1352052092552185,model,model,model,model,,,,,,,,955,0.9865702479338843,true,0.1578429118445526,false,163.76136779785156,123.43559265136719,345.6171875,122.67088317871094,389.429443359375,271.05303955078125,122.83136749267578,268.89862060546875
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,53,19134,19451,317,"[19149,19181,19213,19244,19276,19308,19340,19371,19403,19435]",fallback,215.6370391845703,15.952287673950195,391.50006103515625,15.18425464630127,326.09686279296875,161.76522827148438,181.24423217773438,191.193359375,0.0046436237171292305,0.0034365702886134386,0.09325333684682846,0.02566797286272049,fallback,fallback,model,model,5.627308279229087,2.489972256334129e-06,0.009579344211004912,4.238669739725868e-09,6,10,13.489889260712346,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,54,19451,19573,122,"[19457,19469,19481,19493,19505,19518,19530,19542,19554,19566]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,55,19573,20542,969,"[19621,19718,19815,19912,20009,20105,20202,20299,20396,20493]",model,163.77108764648438,123.40872955322266,345.62408447265625,122.6671371459961,389.48870849609375,271.172119140625,122.83277893066406,268.76617431640625,0.2833704352378845,0.19368362426757812,0.17857211828231812,0.13798914849758148,model,model,model,model,,,,,,,,949,0.9793601651186791,true,0.14991620089819688,false,163.77108764648438,123.40872955322266,345.62408447265625,122.6671371459961,389.48870849609375,271.172119140625,122.83277893066406,268.76617431640625
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,56,20542,20608,66,"[20545,20551,20558,20565,20571,20578,20584,20591,20598,20604]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,57,20608,20759,151,"[20615,20630,20645,20660,20675,20691,20706,20721,20736,20751]",fallback,184.46621704101562,17.72917366027832,312.81640625,16.835378646850586,295.8302001953125,231.600830078125,165.97531127929688,263.6984558105469,0.004528507590293884,0.002004428068175912,0.06746791303157806,0.02578771486878395,fallback,fallback,model,model,2.9892189298781773,6.805064432306217e-07,0.005088535340608286,1.1584233765145425e-09,7,14,10.192065421580025,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,58,20759,20950,191,"[20768,20787,20806,20825,20844,20864,20883,20902,20921,20940]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,59,20950,21866,916,"[20995,21087,21179,21270,21362,21453,21545,21637,21728,21820]",model,163.77349853515625,123.4091567993164,345.7242431640625,122.86360931396484,389.4189453125,271.080078125,122.77877807617188,268.8230895996094,0.28931817412376404,0.17818593978881836,0.1750946044921875,0.13271862268447876,model,model,model,model,,,,,,,,911,0.9945414847161572,true,0.10976390609252273,false,163.77349853515625,123.4091567993164,345.7242431640625,122.86360931396484,389.4189453125,271.080078125,122.77877807617188,268.8230895996094
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,60,21866,21913,47,"[21868,21873,21877,21882,21887,21891,21896,21901,21905,21910]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,61,21913,22147,234,"[21924,21948,21971,21994,22018,22041,22065,22088,22111,22135]",model,163.72268676757812,123.47811126708984,345.7047119140625,122.84384155273438,389.2923583984375,270.63250732421875,122.74269104003906,268.7016906738281,0.2780537009239197,0.19043545424938202,0.18824505805969238,0.13729852437973022,model,model,model,model,,,,,,,,231,0.9871794871794872,true,0.4258876293612479,false,163.72268676757812,123.47811126708984,345.7047119140625,122.84384155273438,389.2923583984375,270.63250732421875,122.74269104003906,268.7016906738281
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,62,22147,22867,720,"[22183,22255,22327,22399,22471,22543,22615,22687,22759,22831]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,63,22867,23053,186,"[22876,22894,22913,22932,22950,22969,22987,23006,23025,23043]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,64,23053,23470,417,"[23073,23115,23157,23198,23240,23282,23324,23365,23407,23449]",model,163.79641723632812,123.40785217285156,345.64678955078125,122.6962890625,389.52545166015625,271.32421875,122.89704895019531,268.7596130371094,0.2869710624217987,0.2027958184480667,0.17439070343971252,0.13185229897499084,model,model,model,model,,,,,,,,409,0.9808153477218226,true,0.3042450115705681,false,163.79641723632812,123.40785217285156,345.64678955078125,122.6962890625,389.52545166015625,271.32421875,122.89704895019531,268.7596130371094
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,65,23470,23508,38,"[23471,23475,23479,23483,23487,23490,23494,23498,23502,23506]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,66,23508,23568,60,"[23511,23517,23523,23529,23535,23541,23547,23553,23559,23565]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,67,23568,23820,252,"[23580,23605,23631,23656,23681,23706,23731,23757,23782,23807]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,68,23820,24351,531,"[23846,23899,23952,24005,24058,24112,24165,24218,24271,24324]",model,163.78648376464844,123.44136047363281,345.6820983886719,122.8740234375,389.45697021484375,271.1643981933594,122.84196472167969,268.9012451171875,0.28151264786720276,0.17643752694129944,0.17734944820404053,0.1322353333234787,model,model,model,model,,,,,,,,514,0.967984934086629,true,0.15998424348166562,false,163.78648376464844,123.44136047363281,345.6820983886719,122.8740234375,389.45697021484375,271.1643981933594,122.84196472167969,268.9012451171875
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,69,24351,24436,85,"[24355,24363,24372,24380,24389,24397,24406,24414,24423,24431]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,70,24436,24760,324,"[24452,24484,24517,24549,24581,24614,24646,24679,24711,24743]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,71,24760,24901,141,"[24767,24781,24795,24809,24823,24837,24851,24865,24879,24893]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,72,24901,24975,74,"[24904,24912,24919,24926,24934,24941,24949,24956,24963,24971]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,73,24975,26095,1120,"[25031,25143,25255,25367,25479,25591,25703,25815,25927,26039]",model,163.79440307617188,123.43293762207031,345.64007568359375,122.747802734375,389.4775390625,271.16162109375,122.78034973144531,268.764892578125,0.2795298397541046,0.20459601283073425,0.1741371601819992,0.13134199380874634,model,model,model,model,,,,,,,,1106,0.9875,true,0.13557536694208658,false,163.79440307617188,123.43293762207031,345.64007568359375,122.747802734375,389.4775390625,271.16162109375,122.78034973144531,268.764892578125
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,74,26095,27093,998,"[26144,26244,26344,26444,26544,26643,26743,26843,26943,27043]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,75,27093,27392,299,"[27107,27137,27167,27197,27227,27257,27287,27317,27347,27377]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,76,27392,27779,387,"[27411,27450,27488,27527,27566,27604,27643,27682,27720,27759]",model,163.77914428710938,123.3974838256836,345.6365051269531,122.78375244140625,389.42529296875,270.9854431152344,122.96601867675781,268.67803955078125,0.29309576749801636,0.19016510248184204,0.18207994103431702,0.14426842331886292,model,model,model,model,,,,,,,,381,0.9844961240310077,true,0.13756352930213855,false,163.77914428710938,123.3974838256836,345.6365051269531,122.78375244140625,389.42529296875,270.9854431152344,122.96601867675781,268.67803955078125
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,77,27779,27954,175,"[27787,27805,27822,27840,27857,27875,27892,27910,27927,27945]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,78,27954,28231,277,"[27967,27995,28023,28050,28078,28106,28134,28161,28189,28217]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
1,sset_01/tracknet-stride-8,detected_ckn_opencv_consensus,79,28231,28747,516,"[28256,28308,28360,28411,28463,28514,28566,28618,28669,28721]",model,163.74342346191406,123.4499740600586,345.66058349609375,122.76749420166016,389.39276123046875,270.95111083984375,122.91180419921875,268.739501953125,0.29444658756256104,0.184717059135437,0.18220998346805573,0.13422605395317078,model,model,model,model,,,,,,,,512,0.9922480620155039,true,0.09183836567442037,false,163.74342346191406,123.4499740600586,345.66058349609375,122.76749420166016,389.39276123046875,270.95111083984375,122.91180419921875,268.739501953125
