video_id,case_id,court_parent,scene_index,start_frame,end_frame,n_frames,sampled_frame_indices,quad_source,raw_tl_x,raw_tl_y,raw_tr_x,raw_tr_y,raw_br_x,raw_br_y,raw_bl_x,raw_bl_y,peak_tl,peak_tr,peak_br,peak_bl,corner_source_tl,corner_source_tr,corner_source_br,corner_source_bl,fallback_reproj_line_px,fallback_reproj_anchor_px,fallback_gate_line_frac,fallback_gate_anchor_frac,fallback_n_lines_used,fallback_n_correspondences,fallback_max_sagitta_px,exactly_two_frame_count,exactly_two_frame_fraction,scene_valid,consensus_distance_px,consensus_flagged,active_tl_x,active_tl_y,active_tr_x,active_tr_y,active_br_x,active_br_y,active_bl_x,active_bl_y
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,35,14798,14821,23,"[14799,14801,14803,14806,14808,14810,14812,14815,14817,14819]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,36,14821,14839,18,"[14821,14823,14825,14827,14829,14830,14832,14834,14836,14838]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,37,14839,14918,79,"[14842,14850,14858,14866,14874,14882,14890,14898,14906,14914]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,38,14918,14938,20,"[14919,14921,14923,14925,14927,14929,14931,14933,14935,14937]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,39,14938,15054,116,"[14943,14955,14967,14978,14990,15001,15013,15025,15036,15048]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,40,15054,15694,640,"[15086,15150,15214,15278,15342,15406,15470,15534,15598,15662]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,41,15694,15876,182,"[15703,15721,15739,15757,15775,15794,15812,15830,15848,15866]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,42,15876,15900,24,"[15877,15879,15882,15884,15886,15889,15891,15894,15896,15898]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,43,15900,15974,74,"[15903,15911,15918,15925,15933,15940,15948,15955,15962,15970]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,44,15974,15989,15,"[15974,15976,15977,15979,15980,15982,15983,15985,15986,15988]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,45,15989,16053,64,"[15992,15998,16005,16011,16017,16024,16030,16037,16043,16049]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,46,16053,16072,19,"[16053,16055,16057,16059,16061,16063,16065,16067,16069,16071]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,47,16072,16086,14,"[16072,16074,16075,16076,16078,16079,16081,16082,16083,16085]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,48,16086,16615,529,"[16112,16165,16218,16271,16324,16376,16429,16482,16535,16588]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,49,16615,17439,824,"[16656,16738,16821,16903,16985,17068,17150,17233,17315,17397]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,50,17439,17695,256,"[17451,17477,17503,17528,17554,17579,17605,17631,17656,17682]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,51,17695,18276,581,"[17724,17782,17840,17898,17956,18014,18072,18130,18188,18246]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,52,18276,18324,48,"[18278,18283,18288,18292,18297,18302,18307,18312,18316,18321]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,53,18324,18419,95,"[18328,18338,18347,18357,18366,18376,18385,18395,18404,18414]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,54,18419,19269,850,"[18461,18546,18631,18716,18801,18886,18971,19056,19141,19226]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,55,19269,20820,1551,"[19346,19501,19656,19811,19966,20122,20277,20432,20587,20742]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,56,20820,21000,180,"[20829,20847,20865,20883,20901,20919,20937,20955,20973,20991]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,57,21000,21151,151,"[21007,21022,21037,21052,21067,21083,21098,21113,21128,21143]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,58,21151,21311,160,"[21159,21175,21191,21207,21223,21239,21255,21271,21287,21303]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,59,21311,21777,466,"[21334,21380,21427,21474,21520,21567,21613,21660,21707,21753]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,60,21777,22065,288,"[21791,21820,21849,21877,21906,21935,21964,21993,22021,22050]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,61,22065,22172,107,"[22070,22081,22091,22102,22113,22123,22134,22145,22155,22166]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,62,22172,22331,159,"[22179,22195,22211,22227,22243,22259,22275,22291,22307,22323]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,63,22331,22628,297,"[22345,22375,22405,22434,22464,22494,22524,22553,22583,22613]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,64,22628,22764,136,"[22634,22648,22662,22675,22689,22702,22716,22730,22743,22757]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,65,22764,23014,250,"[22776,22801,22826,22851,22876,22901,22926,22951,22976,23001]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,66,23014,23145,131,"[23020,23033,23046,23059,23072,23086,23099,23112,23125,23138]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,67,23145,23222,77,"[23148,23156,23164,23171,23179,23187,23195,23202,23210,23218]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,68,23222,23422,200,"[23232,23252,23272,23292,23312,23332,23352,23372,23392,23412]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,69,23422,23970,548,"[23449,23504,23559,23613,23668,23723,23778,23833,23887,23942]",model,174.33798217773438,101.345458984375,332.9039306640625,101.07240295410156,391.04547119140625,263.5150146484375,118.15536499023438,264.4603271484375,0.30975186824798584,0.2797427475452423,0.399303674697876,0.3571469187736511,model,model,model,model,,,,,,,,506,0.9233576642335767,true,0.03765108616759541,false,174.33798217773438,101.345458984375,332.9039306640625,101.07240295410156,391.04547119140625,263.5150146484375,118.15536499023438,264.4603271484375
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,70,23970,24038,68,"[23973,23980,23987,23993,24000,24007,24014,24021,24027,24034]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,71,24038,24065,27,"[24039,24042,24044,24047,24050,24052,24055,24058,24060,24063]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,72,24065,24248,183,"[24074,24092,24110,24129,24147,24165,24183,24202,24220,24238]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,73,24248,24365,117,"[24253,24265,24277,24288,24300,24312,24324,24335,24347,24359]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,74,24365,24710,345,"[24382,24416,24451,24485,24520,24554,24589,24623,24658,24692]",model,174.3387451171875,101.38946533203125,332.8929443359375,101.01628112792969,391.02545166015625,263.5118103027344,118.18223571777344,264.43402099609375,0.3073779344558716,0.2946872413158417,0.4035337567329407,0.3605192303657532,model,model,model,model,,,,,,,,340,0.9855072463768116,true,0.07820634192944786,false,174.3387451171875,101.38946533203125,332.8929443359375,101.01628112792969,391.02545166015625,263.5118103027344,118.18223571777344,264.43402099609375
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,75,24710,24814,104,"[24715,24725,24736,24746,24756,24767,24777,24788,24798,24808]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,76,24814,24998,184,"[24823,24841,24860,24878,24896,24915,24933,24952,24970,24988]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,77,24998,25111,113,"[25003,25014,25026,25037,25048,25060,25071,25082,25094,25105]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,78,25111,25270,159,"[25118,25134,25150,25166,25182,25198,25214,25230,25246,25262]",model,174.3424072265625,101.40324401855469,332.959716796875,101.09957885742188,391.07183837890625,263.50714111328125,118.19561004638672,264.4320983886719,0.30034610629081726,0.2912609279155731,0.4059740900993347,0.37054234743118286,model,model,model,model,,,,,,,,159,1.0,true,0.0649007534656796,false,174.3424072265625,101.40324401855469,332.959716796875,101.09957885742188,391.07183837890625,263.50714111328125,118.19561004638672,264.4320983886719
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,79,25270,25321,51,"[25272,25277,25282,25287,25292,25298,25303,25308,25313,25318]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,80,25321,25359,38,"[25322,25326,25330,25334,25338,25341,25345,25349,25353,25357]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,81,25359,25420,61,"[25362,25368,25374,25380,25386,25392,25398,25404,25410,25416]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,82,25420,25604,184,"[25429,25447,25466,25484,25502,25521,25539,25558,25576,25594]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,83,25604,25824,220,"[25615,25637,25659,25681,25703,25725,25747,25769,25791,25813]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,84,25824,25925,101,"[25829,25839,25849,25859,25869,25879,25889,25899,25909,25919]",model,174.3411102294922,101.3424072265625,332.8833312988281,101.08768463134766,391.0201110839844,263.525146484375,118.18975830078125,264.4515075683594,0.30115312337875366,0.2950018644332886,0.38840916752815247,0.36181145906448364,model,model,model,model,,,,,,,,101,1.0,true,0.04911751345409048,false,174.3411102294922,101.3424072265625,332.8833312988281,101.08768463134766,391.0201110839844,263.525146484375,118.18975830078125,264.4515075683594
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,85,25925,26017,92,"[25929,25938,25948,25957,25966,25975,25984,25994,26003,26012]",fallback,275.0798034667969,16.0,511.0,16.0,427.04180908203125,190.12794494628906,184.13595581054688,138.21914672851562,0.004660893231630325,0.01653977856040001,0.0721634030342102,0.04513685777783394,fallback,fallback,model,model,5.658217515438416,4.8372805984867496e-06,0.009631960879269083,8.234483273141113e-09,2,2,16.495823269241384,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,86,26017,26172,155,"[26024,26040,26055,26071,26086,26102,26117,26133,26148,26164]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,87,26172,26203,31,"[26173,26176,26179,26182,26185,26189,26192,26195,26198,26201]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,88,26203,26433,230,"[26214,26237,26260,26283,26306,26329,26352,26375,26398,26421]",model,174.32498168945312,101.43695068359375,332.91363525390625,101.13671875,391.033447265625,263.50067138671875,118.2025375366211,264.43450927734375,0.30437296628952026,0.29127004742622375,0.4044986367225647,0.36205679178237915,model,model,model,model,,,,,,,,228,0.991304347826087,true,0.06890781839593156,false,174.32498168945312,101.43695068359375,332.91363525390625,101.13671875,391.033447265625,263.50067138671875,118.2025375366211,264.43450927734375
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,89,26433,26483,50,"[26435,26440,26445,26450,26455,26460,26465,26470,26475,26480]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,90,26483,26789,306,"[26498,26528,26559,26590,26620,26651,26681,26712,26743,26773]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,91,26789,26985,196,"[26798,26818,26838,26857,26877,26896,26916,26936,26955,26975]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,92,26985,27051,66,"[26988,26994,27001,27008,27014,27021,27027,27034,27041,27047]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,93,27051,27210,159,"[27058,27074,27090,27106,27122,27138,27154,27170,27186,27202]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,94,27210,27511,301,"[27225,27255,27285,27315,27345,27375,27405,27435,27465,27495]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,95,27511,27662,151,"[27518,27533,27548,27563,27578,27594,27609,27624,27639,27654]",model,174.35055541992188,101.33477783203125,332.88714599609375,101.05986022949219,391.00775146484375,263.51348876953125,118.14384460449219,264.4440612792969,0.30838701128959656,0.28534865379333496,0.4077148139476776,0.3504546284675598,model,model,model,model,,,,,,,,151,1.0,true,0.05291097278134777,false,174.35055541992188,101.33477783203125,332.88714599609375,101.05986022949219,391.00775146484375,263.51348876953125,118.14384460449219,264.4440612792969
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,96,27662,27761,99,"[27666,27676,27686,27696,27706,27716,27726,27736,27746,27756]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,97,27761,28003,242,"[27773,27797,27821,27845,27869,27894,27918,27942,27966,27990]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,98,28003,28504,501,"[28028,28078,28128,28178,28228,28278,28328,28378,28428,28478]",model,174.35061645507812,101.3375244140625,332.8713684082031,101.05989074707031,391.00848388671875,263.52740478515625,118.17655181884766,264.45269775390625,0.3143012821674347,0.29608821868896484,0.38866913318634033,0.36622536182403564,model,model,model,model,,,,,,,,496,0.9900199600798403,true,0.05060942645430452,false,174.35061645507812,101.3375244140625,332.8713684082031,101.05989074707031,391.00848388671875,263.52740478515625,118.17655181884766,264.45269775390625
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,99,28504,28594,90,"[28508,28517,28526,28535,28544,28553,28562,28571,28580,28589]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
15,sset_15/tracknet-stride-8,detected_ckn_opencv_consensus,100,28594,28670,76,"[28597,28605,28613,28620,28628,28635,28643,28651,28658,28666]",,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,false,,,,,,,,,,
